pelvis_x,pelvis_y,pelvis_z,spine_x,spine_y,spine_z,spine.001_x,spine.001_y,spine.001_z,neck_x,neck_y,neck_z,face_x,face_y,face_z,face_EndSite_x,face_EndSite_y,face_EndSite_z,shoulder.L_x,shoulder.L_y,shoulder.L_z,upper_arm.L_x,upper_arm.L_y,upper_arm.L_z,forearm.L_x,forearm.L_y,forearm.L_z,forearm.L_EndSite_x,forearm.L_EndSite_y,forearm.L_EndSite_z,shoulder.R_x,shoulder.R_y,shoulder.R_z,upper_arm.R_x,upper_arm.R_y,upper_arm.R_z,forearm.R_x,forearm.R_y,forearm.R_z,forearm.R_EndSite_x,forearm.R_EndSite_y,forearm.R_EndSite_z,pelvis.L_x,pelvis.L_y,pelvis.L_z,pelvis.L_EndSite_x,pelvis.L_EndSite_y,pelvis.L_EndSite_z,pelvis.R_x,pelvis.R_y,pelvis.R_z,pelvis.R_EndSite_x,pelvis.R_EndSite_y,pelvis.R_EndSite_z,thigh.L_x,thigh.L_y,thigh.L_z,shin.L_x,shin.L_y,shin.L_z,foot.L_x,foot.L_y,foot.L_z,foot.L_EndSite_x,foot.L_EndSite_y,foot.L_EndSite_z,thigh.R_x,thigh.R_y,thigh.R_z,shin.R_x,shin.R_y,shin.R_z,foot.R_x,foot.R_y,foot.R_z,foot.R_EndSite_x,foot.R_EndSite_y,foot.R_EndSite_z
-0.061329, -0.016518, -0.012651,-0.061329, -0.016518, -0.012651,-0.059739, 0.194711, -0.022724,-0.058149, 0.405939, -0.032796,-0.086154, 0.557726, 0.006186,-0.090231, 0.547370, 0.016921,-0.058149, 0.405939, -0.032796,0.081425, 0.412155, -0.021827,0.163188, 0.207047, -0.041659,0.081150, 0.067232, 0.081605,-0.058149, 0.405939, -0.032796,-0.197728, 0.399855, -0.043772,-0.256360, 0.189382, -0.040618,-0.234428, 0.024684, 0.052982,-0.061329, -0.016518, -0.012651,0.030871, -0.013507, -0.009519,-0.061329, -0.016518, -0.012651,-0.153529, -0.019529, -0.015783,0.030920, -0.016518, -0.009517,0.039021, -0.371503, -0.035500,0.093231, -0.672352, -0.038470,0.097081, -0.718490, 0.088861,-0.153578, -0.016518, -0.015785,-0.111260, -0.370105, -0.053577,-0.102946, -0.685236, -0.039392,-0.102391, -0.723818, 0.087809
-0.062459, -0.016550, -0.014781,-0.062459, -0.016550, -0.014781,-0.060996, 0.194737, -0.023576,-0.059534, 0.406023, -0.032372,-0.087731, 0.557647, 0.007102,-0.091789, 0.547215, 0.017770,-0.059534, 0.406023, -0.032372,0.080105, 0.412600, -0.022495,0.158144, 0.205736, -0.038762,0.069505, 0.072998, 0.087714,-0.059534, 0.406023, -0.032372,-0.199178, 0.399577, -0.042255,-0.254597, 0.188246, -0.038465,-0.227275, 0.029564, 0.063717,-0.062459, -0.016550, -0.014781,0.029792, -0.013896, -0.013255,-0.062459, -0.016550, -0.014781,-0.154710, -0.019204, -0.016307,0.029830, -0.016550, -0.013254,0.038930, -0.371588, -0.038161,0.093849, -0.672322, -0.038440,0.097978, -0.718570, 0.088844,-0.154748, -0.016550, -0.016308,-0.112460, -0.370171, -0.053813,-0.103434, -0.685241, -0.038735,-0.102404, -0.724077, 0.088386
-0.063481, -0.015965, -0.016184,-0.063481, -0.015965, -0.016184,-0.062172, 0.195350, -0.024288,-0.060863, 0.406665, -0.032391,-0.088640, 0.558219, 0.007646,-0.092736, 0.547717, 0.018229,-0.060863, 0.406665, -0.032391,0.078803, 0.413533, -0.023125,0.150543, 0.204081, -0.034565,0.055871, 0.076526, 0.092869,-0.060863, 0.406665, -0.032391,-0.200536, 0.399930, -0.041663,-0.252558, 0.187791, -0.035559,-0.217636, 0.035660, 0.074005,-0.063481, -0.015965, -0.016184,0.028788, -0.013513, -0.015859,-0.063481, -0.015965, -0.016184,-0.155750, -0.018417, -0.016509,0.028820, -0.015965, -0.015859,0.038609, -0.370993, -0.040648,0.094027, -0.671628, -0.038468,0.098751, -0.718699, 0.088492,-0.155782, -0.015965, -0.016509,-0.113559, -0.369605, -0.053909,-0.103830, -0.684614, -0.038030,-0.102477, -0.723654, 0.089025
-0.064119, -0.014194, -0.016689,-0.064119, -0.014194, -0.016689,-0.063037, 0.197132, -0.024546,-0.061955, 0.408458, -0.032403,-0.089012, 0.560097, 0.007805,-0.093145, 0.549542, 0.018322,-0.061955, 0.408458, -0.032403,0.077727, 0.415858, -0.023812,0.141218, 0.203569, -0.030873,0.042214, 0.079579, 0.096787,-0.061955, 0.408458, -0.032403,-0.201645, 0.401188, -0.040999,-0.251367, 0.188577, -0.032599,-0.207705, 0.042923, 0.082494,-0.064119, -0.014194, -0.016689,0.028144, -0.011549, -0.017087,-0.064119, -0.014194, -0.016689,-0.156382, -0.016839, -0.016291,0.028182, -0.014194, -0.017087,0.038208, -0.369161, -0.042646,0.093776, -0.669748, -0.038560,0.099188, -0.717713, 0.088038,-0.156420, -0.014194, -0.016291,-0.114282, -0.367847, -0.053665,-0.104027, -0.682833, -0.037661,-0.102573, -0.721940, 0.089373
-0.064253, -0.011155, -0.016889,-0.064253, -0.011155, -0.016889,-0.063461, 0.200180, -0.024533,-0.062670, 0.411515, -0.032177,-0.089133, 0.563309, 0.007840,-0.093268, 0.552722, 0.018324,-0.062670, 0.411515, -0.032177,0.077017, 0.419676, -0.024374,0.131769, 0.204878, -0.027800,0.030956, 0.083296, 0.100758,-0.062670, 0.411515, -0.032177,-0.202363, 0.403486, -0.039984,-0.251188, 0.190719, -0.030349,-0.198886, 0.051431, 0.088946,-0.064253, -0.011155, -0.016889,0.027994, -0.008073, -0.017690,-0.064253, -0.011155, -0.016889,-0.156500, -0.014237, -0.016088,0.028046, -0.011155, -0.017690,0.038116, -0.366077, -0.043851,0.093537, -0.666674, -0.038661,0.099425, -0.715065, 0.087753,-0.156552, -0.011155, -0.016088,-0.114888, -0.364907, -0.053051,-0.104302, -0.679908, -0.037560,-0.102979, -0.718880, 0.089517
-0.063960, -0.007867, -0.017314,-0.063960, -0.007867, -0.017314,-0.063546, 0.203484, -0.024536,-0.063131, 0.414835, -0.031758,-0.089205, 0.566776, 0.007956,-0.093339, 0.556167, 0.018418,-0.063131, 0.414835, -0.031758,0.076551, 0.423699, -0.024686,0.124291, 0.207209, -0.025401,0.023180, 0.087913, 0.105050,-0.063131, 0.414835, -0.031758,-0.202822, 0.406102, -0.038834,-0.251029, 0.193233, -0.028384,-0.190437, 0.060527, 0.094440,-0.063960, -0.007867, -0.017314,0.028271, -0.004391, -0.018359,-0.063960, -0.007867, -0.017314,-0.156191, -0.011343, -0.016270,0.028336, -0.007867, -0.018359,0.038472, -0.362804, -0.044286,0.093681, -0.663435, -0.038800,0.099711, -0.711832, 0.087605,-0.156256, -0.007867, -0.016269,-0.115734, -0.361842, -0.052354,-0.104953, -0.676860, -0.037348,-0.103829, -0.715545, 0.089818
-0.063379, -0.005730, -0.017929,-0.063379, -0.005730, -0.017929,-0.063493, 0.205638, -0.024652,-0.063606, 0.417005, -0.031375,-0.089218, 0.569085, 0.008109,-0.093377, 0.558453, 0.018538,-0.063606, 0.417005, -0.031375,0.076076, 0.426332, -0.024932,0.120236, 0.209085, -0.023773,0.018479, 0.092799, 0.108875,-0.063606, 0.417005, -0.031375,-0.203298, 0.407810, -0.037823,-0.250287, 0.194751, -0.025816,-0.181292, 0.068943, 0.099802,-0.063379, -0.005730, -0.017929,0.028841, -0.002020, -0.019106,-0.063379, -0.005730, -0.017929,-0.155599, -0.009440, -0.016752,0.028915, -0.005730, -0.019107,0.038944, -0.360721, -0.044332,0.094087, -0.661368, -0.039038,0.100067, -0.709784, 0.087362,-0.155673, -0.005730, -0.016751,-0.116688, -0.359968, -0.051936,-0.105884, -0.674983, -0.036879,-0.104762, -0.713416, 0.090364
-0.062698, -0.005104, -0.018465,-0.062698, -0.005104, -0.018465,-0.063423, 0.206274, -0.024831,-0.064148, 0.417651, -0.031196,-0.089037, 0.569889, 0.008140,-0.093208, 0.559232, 0.018538,-0.064148, 0.417651, -0.031196,0.075542, 0.427232, -0.025315,0.119177, 0.209896, -0.022417,0.015883, 0.097057, 0.112009,-0.064148, 0.417651, -0.031196,-0.203847, 0.408201, -0.037081,-0.249541, 0.194996, -0.022864,-0.172327, 0.075952, 0.104549,-0.062698, -0.005104, -0.018465,0.029516, -0.001277, -0.019718,-0.062698, -0.005104, -0.018465,-0.154912, -0.008931, -0.017212,0.029595, -0.005104, -0.019719,0.039095, -0.360147, -0.044402,0.094341, -0.660779, -0.039347,0.100300, -0.709516, 0.086930,-0.154991, -0.005104, -0.017211,-0.117306, -0.359533, -0.051889,-0.106741, -0.674533, -0.036359,-0.105317, -0.712929, 0.090892
-0.062176, -0.005149, -0.018804,-0.062176, -0.005149, -0.018804,-0.063359, 0.206232, -0.024995,-0.064541, 0.417612, -0.031187,-0.088628, 0.570017, 0.008004,-0.092708, 0.559332, 0.018410,-0.064541, 0.417612, -0.031187,0.075161, 0.427331, -0.025842,0.119412, 0.210144, -0.021466,0.014921, 0.100381, 0.114570,-0.064541, 0.417612, -0.031187,-0.204253, 0.408024, -0.036536,-0.249175, 0.194783, -0.020514,-0.165411, 0.081309, 0.107839,-0.062176, -0.005149, -0.018804,0.030035, -0.001288, -0.020152,-0.062176, -0.005149, -0.018804,-0.154387, -0.009010, -0.017456,0.030116, -0.005149, -0.020154,0.038896, -0.360224, -0.044651,0.094280, -0.660831, -0.039648,0.100325, -0.710101, 0.086418,-0.154468, -0.005149, -0.017454,-0.117475, -0.359662, -0.052014,-0.107347, -0.674653, -0.036008,-0.105510, -0.713238, 0.091180
-0.061987, -0.005060, -0.018926,-0.061987, -0.005060, -0.018926,-0.063324, 0.206321, -0.025098,-0.064660, 0.417700, -0.031270,-0.088132, 0.570228, 0.007816,-0.091989, 0.559513, 0.018276,-0.064660, 0.417700, -0.031270,0.075057, 0.427516, -0.026521,0.119879, 0.210435, -0.022767,0.015969, 0.103189, 0.115701,-0.064660, 0.417700, -0.031270,-0.204386, 0.408016, -0.036023,-0.248379, 0.194689, -0.018625,-0.160767, 0.084505, 0.110027,-0.061987, -0.005060, -0.018926,0.030226, -0.001254, -0.020336,-0.061987, -0.005060, -0.018926,-0.154200, -0.008866, -0.017516,0.030304, -0.005060, -0.020337,0.038704, -0.360137, -0.044938,0.094139, -0.660734, -0.039894,0.100315, -0.710483, 0.085978,-0.154278, -0.005060, -0.017515,-0.117520, -0.359596, -0.052088,-0.107814, -0.674587, -0.035821,-0.105736, -0.713468, 0.091273
-0.062058, -0.004798, -0.018833,-0.062058, -0.004798, -0.018833,-0.063349, 0.206579, -0.025146,-0.064640, 0.417955, -0.031459,-0.087643, 0.570536, 0.007695,-0.091223, 0.559785, 0.018216,-0.064640, 0.417955, -0.031459,0.075091, 0.427883, -0.027408,0.120735, 0.210940, -0.027683,0.019342, 0.106096, 0.114441,-0.064640, 0.417955, -0.031459,-0.204380, 0.408158, -0.035515,-0.246439, 0.194620, -0.016048,-0.157062, 0.085651, 0.112424,-0.062058, -0.004798, -0.018833,0.030161, -0.001103, -0.020156,-0.062058, -0.004798, -0.018833,-0.154277, -0.008493, -0.017510,0.030235, -0.004798, -0.020157,0.038758, -0.359850, -0.045068,0.094144, -0.660458, -0.040100,0.100434, -0.710476, 0.085659,-0.154351, -0.004798, -0.017509,-0.117697, -0.359349, -0.052047,-0.108263, -0.674343, -0.035694,-0.106184, -0.713538, 0.091304
-0.062189, -0.004626, -0.018628,-0.062189, -0.004626, -0.018628,-0.063391, 0.206744, -0.025191,-0.064593, 0.418113, -0.031754,-0.087012, 0.570724, 0.007617,-0.090359, 0.559933, 0.018175,-0.064593, 0.418113, -0.031754,0.075151, 0.428102, -0.028361,0.122326, 0.211574, -0.034488,0.024412, 0.109322, 0.111901,-0.064593, 0.418113, -0.031754,-0.204346, 0.408254, -0.035152,-0.244003, 0.194480, -0.013367,-0.153357, 0.086800, 0.115303,-0.062189, -0.004626, -0.018628,0.030035, -0.001020, -0.019773,-0.062189, -0.004626, -0.018628,-0.154413, -0.008232, -0.017483,0.030106, -0.004626, -0.019774,0.038925, -0.359646, -0.045032,0.094226, -0.660274, -0.040292,0.100615, -0.710410, 0.085415,-0.154484, -0.004626, -0.017482,-0.117930, -0.359196, -0.051924,-0.108644, -0.674196, -0.035589,-0.106654, -0.713710, 0.091312
-0.062278, -0.004687, -0.018431,-0.062278, -0.004687, -0.018431,-0.063327, 0.206675, -0.025259,-0.064376, 0.418036, -0.032088,-0.085999, 0.570721, 0.007446,-0.089191, 0.559895, 0.018015,-0.064376, 0.418036, -0.032088,0.075392, 0.427838, -0.029139,0.124569, 0.211939, -0.039943,0.030200, 0.112617, 0.110730,-0.064376, 0.418036, -0.032088,-0.204153, 0.408366, -0.035041,-0.241973, 0.194238, -0.013478,-0.149524, 0.090408, 0.117060,-0.062278, -0.004687, -0.018431,0.029948, -0.001101, -0.019501,-0.062278, -0.004687, -0.018431,-0.154504, -0.008273, -0.017361,0.030018, -0.004687, -0.019502,0.039005, -0.359688, -0.044971,0.094246, -0.660330, -0.040470,0.100741, -0.710588, 0.085183,-0.154574, -0.004687, -0.017360,-0.118084, -0.359268, -0.051758,-0.108887, -0.674275, -0.035502,-0.106926, -0.714100, 0.091301
-0.062334, -0.005189, -0.018187,-0.062334, -0.005189, -0.018187,-0.063079, 0.206164, -0.025322,-0.063824, 0.417517, -0.032456,-0.084601, 0.570318, 0.007083,-0.087716, 0.559467, 0.017649,-0.063824, 0.417517, -0.032456,0.075988, 0.426750, -0.029808,0.127140, 0.211449, -0.043089,0.035479, 0.115940, 0.111665,-0.063824, 0.417517, -0.032456,-0.203645, 0.408415, -0.035110,-0.240108, 0.193668, -0.017771,-0.145735, 0.096065, 0.116151,-0.062334, -0.005189, -0.018187,0.029891, -0.001585, -0.019310,-0.062334, -0.005189, -0.018187,-0.154559, -0.008793, -0.017064,0.029961, -0.005189, -0.019310,0.039005, -0.360177, -0.044942,0.094226, -0.660825, -0.040655,0.100803, -0.711310, 0.084904,-0.154629, -0.005189, -0.017064,-0.118200, -0.359764, -0.051588,-0.109044, -0.674776, -0.035425,-0.107020, -0.714841, 0.091303
