pelvis_x,pelvis_y,pelvis_z,spine_x,spine_y,spine_z,spine.001_x,spine.001_y,spine.001_z,neck_x,neck_y,neck_z,face_x,face_y,face_z,face_EndSite_x,face_EndSite_y,face_EndSite_z,shoulder.L_x,shoulder.L_y,shoulder.L_z,upper_arm.L_x,upper_arm.L_y,upper_arm.L_z,forearm.L_x,forearm.L_y,forearm.L_z,forearm.L_EndSite_x,forearm.L_EndSite_y,forearm.L_EndSite_z,shoulder.R_x,shoulder.R_y,shoulder.R_z,upper_arm.R_x,upper_arm.R_y,upper_arm.R_z,forearm.R_x,forearm.R_y,forearm.R_z,forearm.R_EndSite_x,forearm.R_EndSite_y,forearm.R_EndSite_z,pelvis.L_x,pelvis.L_y,pelvis.L_z,pelvis.L_EndSite_x,pelvis.L_EndSite_y,pelvis.L_EndSite_z,pelvis.R_x,pelvis.R_y,pelvis.R_z,pelvis.R_EndSite_x,pelvis.R_EndSite_y,pelvis.R_EndSite_z,thigh.L_x,thigh.L_y,thigh.L_z,shin.L_x,shin.L_y,shin.L_z,foot.L_x,foot.L_y,foot.L_z,foot.L_EndSite_x,foot.L_EndSite_y,foot.L_EndSite_z,thigh.R_x,thigh.R_y,thigh.R_z,shin.R_x,shin.R_y,shin.R_z,foot.R_x,foot.R_y,foot.R_z,foot.R_EndSite_x,foot.R_EndSite_y,foot.R_EndSite_z
0.024930, -0.026532, 0.019988,0.024930, -0.026532, 0.019988,0.026535, 0.270656, -0.016438,0.028140, 0.567845, -0.052863,0.046145, 0.780289, -0.006089,0.051372, 0.762081, 0.025720,0.028140, 0.567845, -0.052863,0.206354, 0.561026, -0.052873,0.273780, 0.278395, -0.044771,0.248034, 0.033325, 0.057116,0.028140, 0.567845, -0.052863,-0.150067, 0.574835, -0.052874,-0.229093, 0.292243, -0.056352,-0.220280, 0.060951, 0.024250,0.024930, -0.026532, 0.019988,0.142692, -0.026648, 0.022036,0.024930, -0.026532, 0.019988,-0.092832, -0.026416, 0.017940,0.142692, -0.026532, 0.022036,0.169847, -0.452250, -0.040139,0.189779, -0.812845, -0.063655,0.230690, -0.889310, 0.122288,-0.092832, -0.026532, 0.017940,-0.115711, -0.449106, -0.031460,-0.134809, -0.826143, -0.095280,-0.186390, -0.891240, 0.114148
0.024465, -0.026949, 0.017751,0.024465, -0.026949, 0.017751,0.026055, 0.270394, -0.017387,0.027646, 0.567738, -0.052525,0.045643, 0.779976, -0.004824,0.050999, 0.761610, 0.026872,0.027646, 0.567738, -0.052525,0.205851, 0.560709, -0.052755,0.273556, 0.278109, -0.046058,0.247823, 0.032339, 0.054135,0.027646, 0.567738, -0.052525,-0.150553, 0.574937, -0.052316,-0.229876, 0.292441, -0.056680,-0.221217, 0.061031, 0.023600,0.024465, -0.026949, 0.017751,0.142240, -0.027204, 0.018780,0.024465, -0.026949, 0.017751,-0.093310, -0.026694, 0.016722,0.142241, -0.026949, 0.018780,0.169730, -0.453028, -0.040720,0.190186, -0.813617, -0.063874,0.230751, -0.890788, 0.121853,-0.093311, -0.026949, 0.016722,-0.115970, -0.449730, -0.030982,-0.134820, -0.826698, -0.095283,-0.186583, -0.892120, 0.113999
0.023344, -0.027525, 0.015675,0.023344, -0.027525, 0.015675,0.025055, 0.269959, -0.018244,0.026766, 0.567443, -0.052163,0.044491, 0.779513, -0.003615,0.049892, 0.760966, 0.027968,0.026766, 0.567443, -0.052163,0.204965, 0.560283, -0.052836,0.273136, 0.277763, -0.047618,0.247156, 0.031453, 0.051174,0.026766, 0.567443, -0.052163,-0.151426, 0.574776, -0.051509,-0.230807, 0.292317, -0.057083,-0.222128, 0.060850, 0.023030,0.023344, -0.027525, 0.015675,0.141123, -0.027945, 0.015917,0.023344, -0.027525, 0.015675,-0.094435, -0.027105, 0.015434,0.141124, -0.027525, 0.015916,0.169583, -0.453905, -0.040913,0.190609, -0.814465, -0.064006,0.230749, -0.892135, 0.121604,-0.094436, -0.027525, 0.015434,-0.116385, -0.450510, -0.030771,-0.135073, -0.827451, -0.095275,-0.186871, -0.893013, 0.113955
0.021622, -0.028135, 0.014241,0.021622, -0.028135, 0.014241,0.023452, 0.269447, -0.018803,0.025282, 0.567029, -0.051846,0.042590, 0.778924, -0.002393,0.047869, 0.760213, 0.029114,0.025282, 0.567029, -0.051846,0.203475, 0.559797, -0.053165,0.272139, 0.277368, -0.049768,0.245839, 0.030904, 0.048551,0.025282, 0.567029, -0.051846,-0.152903, 0.574433, -0.050547,-0.232302, 0.292014, -0.057670,-0.222924, 0.060619, 0.022573,0.021622, -0.028135, 0.014241,0.139401, -0.028700, 0.014074,0.021622, -0.028135, 0.014241,-0.096157, -0.027570, 0.014409,0.139402, -0.028135, 0.014073,0.169339, -0.454660, -0.040880,0.190904, -0.815180, -0.064091,0.230702, -0.893023, 0.121521,-0.096158, -0.028135, 0.014409,-0.116971, -0.451286, -0.030791,-0.135405, -0.828244, -0.095267,-0.186972, -0.893746, 0.114038
0.019397, -0.028719, 0.013298,0.019397, -0.028719, 0.013298,0.021165, 0.268930, -0.019140,0.022934, 0.566579, -0.051579,0.039725, 0.778228, -0.000913,0.044832, 0.759412, 0.030560,0.022934, 0.566579, -0.051579,0.201117, 0.559324, -0.053714,0.270815, 0.277130, -0.052936,0.244821, 0.030764, 0.045712,0.022934, 0.566579, -0.051579,-0.155243, 0.574005, -0.049462,-0.235073, 0.291776, -0.058890,-0.224255, 0.060656, 0.021963,0.019397, -0.028719, 0.013298,0.137175, -0.029403, 0.013058,0.019397, -0.028719, 0.013298,-0.098381, -0.028035, 0.013538,0.137177, -0.028719, 0.013058,0.168631, -0.455306, -0.040545,0.191025, -0.815749, -0.064179,0.230582, -0.893604, 0.121479,-0.098383, -0.028719, 0.013538,-0.117727, -0.452017, -0.030935,-0.135568, -0.829015, -0.095347,-0.186650, -0.894193, 0.114179
0.016695, -0.029347, 0.012280,0.016695, -0.029347, 0.012280,0.018175, 0.268374, -0.019500,0.019655, 0.566096, -0.051279,0.035517, 0.777437, 0.000949,0.040704, 0.758588, 0.032389,0.019655, 0.566096, -0.051279,0.197827, 0.558925, -0.054443,0.269877, 0.277334, -0.057043,0.245492, 0.030897, 0.041839,0.019655, 0.566096, -0.051279,-0.158510, 0.573439, -0.048134,-0.239368, 0.291618, -0.060552,-0.226922, 0.060842, 0.021044,0.016695, -0.029347, 0.012280,0.134472, -0.030160, 0.012117,0.016695, -0.029347, 0.012280,-0.101082, -0.028534, 0.012443,0.134475, -0.029347, 0.012117,0.167040, -0.456065, -0.039753,0.190948, -0.816351, -0.064278,0.230263, -0.894287, 0.121398,-0.101085, -0.029347, 0.012443,-0.118570, -0.452817, -0.031149,-0.135433, -0.829851, -0.095614,-0.185889, -0.894502, 0.114226
0.013531, -0.030111, 0.011026,0.013531, -0.030111, 0.011026,0.014639, 0.267701, -0.019906,0.015746, 0.565514, -0.050837,0.029652, 0.776637, 0.002813,0.035353, 0.757826, 0.034186,0.015746, 0.565514, -0.050837,0.193904, 0.558570, -0.055097,0.269412, 0.277944, -0.061379,0.247640, 0.031031, 0.036922,0.015746, 0.565514, -0.050837,-0.162405, 0.572630, -0.046596,-0.244519, 0.291296, -0.061559,-0.230989, 0.060565, 0.019994,0.013531, -0.030111, 0.011026,0.131307, -0.031075, 0.010964,0.013531, -0.030111, 0.011026,-0.104245, -0.029147, 0.011088,0.131311, -0.030111, 0.010964,0.164630, -0.457056, -0.038503,0.190728, -0.817098, -0.064347,0.229778, -0.895167, 0.121329,-0.104249, -0.030111, 0.011088,-0.119542, -0.453774, -0.031445,-0.135235, -0.830828, -0.096083,-0.185035, -0.894998, 0.114061
0.010016, -0.031002, 0.009993,0.010016, -0.031002, 0.009993,0.010747, 0.266890, -0.020176,0.011479, 0.564782, -0.050344,0.022298, 0.775913, 0.003980,0.028736, 0.757209, 0.035274,0.011479, 0.564782, -0.050344,0.189632, 0.558141, -0.055222,0.268393, 0.278516, -0.065166,0.248965, 0.030999, 0.032103,0.011479, 0.564782, -0.050344,-0.166669, 0.571595, -0.045484,-0.249453, 0.290506, -0.061321,-0.235709, 0.059351, 0.018985,0.010016, -0.031002, 0.009993,0.127791, -0.032067, 0.010157,0.010016, -0.031002, 0.009993,-0.107759, -0.029937, 0.009829,0.127796, -0.031002, 0.010157,0.161985, -0.458136, -0.037036,0.190532, -0.817879, -0.064392,0.229433, -0.895870, 0.121348,-0.107764, -0.031002, 0.009829,-0.120935, -0.454830, -0.031758,-0.135416, -0.831884, -0.096682,-0.184567, -0.895859, 0.113675
0.006324, -0.031930, 0.009485,0.006324, -0.031930, 0.009485,0.006458, 0.265993, -0.020380,0.006592, 0.563917, -0.050245,0.014151, 0.775158, 0.004202,0.021147, 0.756594, 0.035460,0.006592, 0.563917, -0.050245,0.184766, 0.557586, -0.054782,0.265564, 0.278688, -0.068181,0.247152, 0.030961, 0.028749,0.006592, 0.563917, -0.050245,-0.171576, 0.570419, -0.045726,-0.253599, 0.289066, -0.060816,-0.240239, 0.057407, 0.018091,0.006324, -0.031930, 0.009485,0.124097, -0.032940, 0.010218,0.006324, -0.031930, 0.009485,-0.111449, -0.030920, 0.008752,0.124102, -0.031930, 0.010218,0.159505, -0.459105, -0.035687,0.190398, -0.818543, -0.064483,0.229377, -0.896063, 0.121438,-0.111454, -0.031930, 0.008752,-0.122884, -0.455894, -0.031954,-0.136050, -0.832931, -0.097258,-0.184556, -0.897069, 0.113198
0.002612, -0.032814, 0.008963,0.002612, -0.032814, 0.008963,0.001615, 0.265095, -0.021030,0.000617, 0.563004, -0.051022,0.005798, 0.774172, 0.003985,0.013028, 0.755709, 0.035250,0.000617, 0.563004, -0.051022,0.178826, 0.557038, -0.054575,0.260516, 0.278551, -0.070815,0.241971, 0.031180, 0.026996,0.000617, 0.563004, -0.051022,-0.177586, 0.569142, -0.047487,-0.257196, 0.287040, -0.061496,-0.244302, 0.055421, 0.017605,0.002612, -0.032814, 0.008963,0.120378, -0.033589, 0.010607,0.002612, -0.032814, 0.008963,-0.115154, -0.032039, 0.007319,0.120381, -0.032814, 0.010607,0.157032, -0.459960, -0.034584,0.190067, -0.819107, -0.064607,0.229318, -0.895927, 0.121547,-0.115157, -0.032814, 0.007319,-0.125023, -0.456944, -0.032043,-0.136689, -0.833990, -0.097577,-0.184554, -0.898622, 0.112875
-0.001022, -0.033588, 0.007553,-0.001022, -0.033588, 0.007553,-0.003668, 0.264307, -0.022472,-0.006314, 0.562203, -0.052497,-0.002858, 0.772987, 0.004094,0.004454, 0.754531, 0.035344,-0.006314, 0.562203, -0.052497,0.171925, 0.556720, -0.055257,0.253796, 0.278410, -0.073493,0.235184, 0.031589, 0.025686,-0.006314, 0.562203, -0.052497,-0.184547, 0.567858, -0.049755,-0.260940, 0.284860, -0.063586,-0.248270, 0.054024, 0.017806,-0.001022, -0.033588, 0.007553,0.116730, -0.034036, 0.010096,-0.001022, -0.033588, 0.007553,-0.118774, -0.033140, 0.005010,0.116731, -0.033588, 0.010096,0.154472, -0.460797, -0.033577,0.189379, -0.819679, -0.064621,0.229028, -0.895922, 0.121686,-0.118775, -0.033588, 0.005010,-0.126958, -0.457950, -0.032181,-0.136979, -0.835084, -0.097480,-0.184255, -0.900403, 0.112893
-0.004538, -0.034142, 0.005259,-0.004538, -0.034142, 0.005259,-0.008998, 0.263790, -0.024178,-0.013458, 0.561723, -0.053615,-0.012332, 0.771954, 0.005089,-0.004902, 0.753414, 0.036261,-0.013458, 0.561723, -0.053615,0.164804, 0.556860, -0.056029,0.246396, 0.278597, -0.076139,0.228977, 0.032068, 0.023977,-0.013458, 0.561723, -0.053615,-0.191714, 0.566759, -0.051218,-0.265368, 0.283089, -0.066116,-0.252544, 0.053317, 0.018209,-0.004538, -0.034142, 0.005259,0.113203, -0.034270, 0.008306,-0.004538, -0.034142, 0.005259,-0.122279, -0.034014, 0.002212,0.113203, -0.034142, 0.008306,0.152299, -0.461515, -0.032473,0.188696, -0.820165, -0.064478,0.228844, -0.896157, 0.121825,-0.122279, -0.034142, 0.002212,-0.128872, -0.458749, -0.032403,-0.137111, -0.836031, -0.097095,-0.183973, -0.901875, 0.113207
-0.007832, -0.034345, 0.003228,-0.007832, -0.034345, 0.003228,-0.014088, 0.263666, -0.025060,-0.020344, 0.561678, -0.053349,-0.022804, 0.771382, 0.007171,-0.015230, 0.752698, 0.038222,-0.020344, 0.561678, -0.053349,0.157944, 0.557646, -0.055291,0.239267, 0.279510, -0.078077,0.224544, 0.032946, 0.022386,-0.020344, 0.561678, -0.053349,-0.198628, 0.565883, -0.051422,-0.270381, 0.281828, -0.068141,-0.256942, 0.052672, 0.017753,-0.007832, -0.034345, 0.003228,0.109908, -0.034161, 0.006303,-0.007832, -0.034345, 0.003228,-0.125572, -0.034529, 0.000153,0.109908, -0.034345, 0.006303,0.150926, -0.461833, -0.031254,0.188482, -0.820271, -0.064277,0.229140, -0.896299, 0.121900,-0.125572, -0.034345, 0.000153,-0.131164, -0.459117, -0.032560,-0.137470, -0.836522, -0.096753,-0.184182, -0.902405, 0.113569
-0.010629, -0.034119, 0.002471,-0.010629, -0.034119, 0.002471,-0.018895, 0.263948, -0.024698,-0.027160, 0.562015, -0.051867,-0.033756, 0.771246, 0.009965,-0.026074, 0.752354, 0.040863,-0.027160, 0.562015, -0.051867,0.151159, 0.559138, -0.052693,0.232970, 0.281389, -0.078278,0.221619, 0.034541, 0.021925,-0.027160, 0.562015, -0.051867,-0.205476, 0.565064, -0.051056,-0.275345, 0.280639, -0.069390,-0.261032, 0.051354, 0.016016,-0.010629, -0.034119, 0.002471,0.107116, -0.033553, 0.005284,-0.010629, -0.034119, 0.002471,-0.128374, -0.034685, -0.000342,0.107117, -0.034119, 0.005284,0.149886, -0.461629, -0.030003,0.188572, -0.819859, -0.063973,0.229507, -0.896028, 0.122085,-0.128375, -0.034119, -0.000342,-0.133653, -0.458935, -0.032533,-0.138083, -0.836386, -0.096610,-0.184837, -0.902037, 0.113776
-0.012843, -0.033496, 0.002614,-0.012843, -0.033496, 0.002614,-0.023477, 0.264554, -0.023905,-0.034111, 0.562604, -0.050425,-0.044329, 0.771337, 0.012590,-0.036501, 0.752172, 0.043283,-0.034111, 0.562604, -0.050425,0.144225, 0.561122, -0.049610,0.227517, 0.283900, -0.076114,0.219177, 0.036389, 0.022739,-0.034111, 0.562604, -0.050425,-0.212446, 0.564259, -0.051254,-0.279890, 0.279291, -0.070230,-0.264891, 0.049531, 0.013769,-0.012843, -0.033496, 0.002614,0.104904, -0.032432, 0.005197,-0.012843, -0.033496, 0.002614,-0.130590, -0.034560, 0.000031,0.104909, -0.033496, 0.005197,0.148176, -0.461071, -0.028668,0.188279, -0.819084, -0.063272,0.229117, -0.895342, 0.122771,-0.130595, -0.033496, 0.000031,-0.135716, -0.458297, -0.032381,-0.138567, -0.835743, -0.096577,-0.185421, -0.901459, 0.113767
-0.015127, -0.032637, 0.002342,-0.015127, -0.032637, 0.002342,-0.028031, 0.265355, -0.023817,-0.040935, 0.563348, -0.049975,-0.054002, 0.771502, 0.014410,-0.045869, 0.752068, 0.044853,-0.040935, 0.563348, -0.049975,0.137391, 0.563195, -0.047421,0.222610, 0.286408, -0.072297,0.216588, 0.037819, 0.023985,-0.040935, 0.563348, -0.049975,-0.219260, 0.563673, -0.052545,-0.284563, 0.278201, -0.071424,-0.269026, 0.048272, 0.012014,-0.015127, -0.032637, 0.002342,0.102609, -0.031004, 0.005131,-0.015127, -0.032637, 0.002342,-0.132863, -0.034270, -0.000447,0.102620, -0.032637, 0.005131,0.145298, -0.460405, -0.027000,0.187210, -0.818163, -0.062092,0.227824, -0.894509, 0.123965,-0.132874, -0.032637, -0.000447,-0.137216, -0.457487, -0.032326,-0.138502, -0.834922, -0.096640,-0.185574, -0.901124, 0.113503
-0.018495, -0.031810, 0.000885,-0.018495, -0.031810, 0.000885,-0.032932, 0.266158, -0.024738,-0.047369, 0.564127, -0.050362,-0.062791, 0.771633, 0.015578,-0.054280, 0.752020, 0.045802,-0.047369, 0.564127, -0.050362,0.130926, 0.565057, -0.046261,0.218132, 0.288677, -0.068644,0.213962, 0.038980, 0.024829,-0.047369, 0.564127, -0.050362,-0.225663, 0.563370, -0.054477,-0.290183, 0.277727, -0.073466,-0.273473, 0.048182, 0.010798,-0.018495, -0.031810, 0.000885,0.099208, -0.029647, 0.004558,-0.018495, -0.031810, 0.000885,-0.136198, -0.033973, -0.002788,0.099228, -0.031810, 0.004558,0.141616, -0.459805, -0.024816,0.185624, -0.817219, -0.060834,0.226307, -0.893961, 0.125045,-0.136218, -0.031810, -0.002788,-0.138750, -0.456817, -0.032718,-0.137791, -0.834264, -0.096963,-0.185410, -0.900922, 0.112912
