pelvis_x,pelvis_y,pelvis_z,spine_x,spine_y,spine_z,spine.001_x,spine.001_y,spine.001_z,neck_x,neck_y,neck_z,face_x,face_y,face_z,face_EndSite_x,face_EndSite_y,face_EndSite_z,shoulder.L_x,shoulder.L_y,shoulder.L_z,upper_arm.L_x,upper_arm.L_y,upper_arm.L_z,forearm.L_x,forearm.L_y,forearm.L_z,forearm.L_EndSite_x,forearm.L_EndSite_y,forearm.L_EndSite_z,shoulder.R_x,shoulder.R_y,shoulder.R_z,upper_arm.R_x,upper_arm.R_y,upper_arm.R_z,forearm.R_x,forearm.R_y,forearm.R_z,forearm.R_EndSite_x,forearm.R_EndSite_y,forearm.R_EndSite_z,pelvis.L_x,pelvis.L_y,pelvis.L_z,pelvis.L_EndSite_x,pelvis.L_EndSite_y,pelvis.L_EndSite_z,pelvis.R_x,pelvis.R_y,pelvis.R_z,pelvis.R_EndSite_x,pelvis.R_EndSite_y,pelvis.R_EndSite_z,thigh.L_x,thigh.L_y,thigh.L_z,shin.L_x,shin.L_y,shin.L_z,foot.L_x,foot.L_y,foot.L_z,foot.L_EndSite_x,foot.L_EndSite_y,foot.L_EndSite_z,thigh.R_x,thigh.R_y,thigh.R_z,shin.R_x,shin.R_y,shin.R_z,foot.R_x,foot.R_y,foot.R_z,foot.R_EndSite_x,foot.R_EndSite_y,foot.R_EndSite_z
-0.048737, -0.013831, 0.009325,-0.048737, -0.013831, 0.009325,-0.053989, 0.206017, 0.003278,-0.059241, 0.425864, -0.002769,-0.068086, 0.569729, 0.027507,-0.068015, 0.560116, 0.051398,-0.059241, 0.425864, -0.002769,0.081007, 0.435832, 0.005174,0.152114, 0.242089, -0.063551,0.061141, 0.109270, -0.035084,-0.059241, 0.425864, -0.002769,-0.199498, 0.416021, -0.010715,-0.228064, 0.219863, -0.115472,-0.146951, 0.092782, -0.054143,-0.048737, -0.013831, 0.009325,0.042796, -0.010188, 0.016484,-0.048737, -0.013831, 0.009325,-0.140270, -0.017474, 0.002166,0.042868, -0.013831, 0.016490,0.039940, -0.320389, -0.008554,0.078976, -0.597874, -0.050277,0.071577, -0.645839, 0.108161,-0.140342, -0.013831, 0.002160,-0.099053, -0.319894, -0.010179,-0.070048, -0.600564, -0.054371,-0.079713, -0.651883, 0.101049
-0.048156, -0.014080, 0.010697,-0.048156, -0.014080, 0.010697,-0.053580, 0.205743, 0.003943,-0.059005, 0.425565, -0.002811,-0.068199, 0.569430, 0.027362,-0.067793, 0.559887, 0.051277,-0.059005, 0.425565, -0.002811,0.081190, 0.435817, 0.005686,0.151239, 0.241607, -0.062806,0.061297, 0.107700, -0.036229,-0.059005, 0.425565, -0.002811,-0.199209, 0.415439, -0.011313,-0.227666, 0.218298, -0.114241,-0.147322, 0.089779, -0.054930,-0.048156, -0.014080, 0.010697,0.043334, -0.010292, 0.018324,-0.048156, -0.014080, 0.010697,-0.139646, -0.017868, 0.003070,0.043411, -0.014080, 0.018330,0.039768, -0.320567, -0.007486,0.078949, -0.597898, -0.050083,0.071366, -0.645999, 0.108306,-0.139723, -0.014080, 0.003064,-0.098956, -0.320185, -0.009934,-0.069967, -0.600807, -0.054443,-0.079458, -0.652169, 0.100973
-0.047543, -0.014282, 0.011980,-0.047543, -0.014282, 0.011980,-0.053236, 0.205514, 0.004607,-0.058928, 0.425310, -0.002767,-0.068270, 0.569196, 0.027260,-0.067602, 0.559739, 0.051204,-0.058928, 0.425310, -0.002767,0.081223, 0.435786, 0.006169,0.150431, 0.241318, -0.062447,0.061674, 0.106651, -0.035727,-0.058928, 0.425310, -0.002767,-0.199089, 0.414960, -0.011708,-0.226733, 0.217240, -0.113741,-0.146661, 0.088053, -0.055524,-0.047543, -0.014282, 0.011980,0.043918, -0.010396, 0.019895,-0.047543, -0.014282, 0.011980,-0.139004, -0.018168, 0.004065,0.044000, -0.014282, 0.019902,0.039855, -0.320724, -0.006369,0.079009, -0.597907, -0.049943,0.071285, -0.646149, 0.108396,-0.139086, -0.014282, 0.004058,-0.098849, -0.320430, -0.009568,-0.069995, -0.600984, -0.054588,-0.079311, -0.652327, 0.100846
-0.046851, -0.014456, 0.013210,-0.046851, -0.014456, 0.013210,-0.052943, 0.205311, 0.005291,-0.059035, 0.425076, -0.002628,-0.068324, 0.569006, 0.027205,-0.067486, 0.559613, 0.051169,-0.059035, 0.425076, -0.002628,0.081077, 0.435732, 0.006702,0.150323, 0.240945, -0.060963,0.063442, 0.105771, -0.030851,-0.059035, 0.425076, -0.002628,-0.199156, 0.414546, -0.011962,-0.225716, 0.216511, -0.113671,-0.145334, 0.087493, -0.055506,-0.046851, -0.014456, 0.013210,0.044597, -0.010497, 0.021242,-0.046851, -0.014456, 0.013210,-0.138299, -0.018415, 0.005178,0.044682, -0.014456, 0.021249,0.040167, -0.320888, -0.005072,0.079149, -0.597910, -0.049812,0.071261, -0.646372, 0.108452,-0.138384, -0.014456, 0.005171,-0.098669, -0.320650, -0.008948,-0.070084, -0.601115, -0.054689,-0.079255, -0.652330, 0.100796
-0.046228, -0.014671, 0.014378,-0.046228, -0.014671, 0.014378,-0.052738, 0.205065, 0.005950,-0.059247, 0.424799, -0.002479,-0.068374, 0.568779, 0.027163,-0.067405, 0.559413, 0.051133,-0.059247, 0.424799, -0.002479,0.080834, 0.435577, 0.007162,0.150889, 0.240351, -0.058372,0.066102, 0.104914, -0.023801,-0.059247, 0.424799, -0.002479,-0.199338, 0.414148, -0.012124,-0.225251, 0.215841, -0.113470,-0.144538, 0.087285, -0.054741,-0.046228, -0.014671, 0.014378,0.045207, -0.010629, 0.022514,-0.046228, -0.014671, 0.014378,-0.137663, -0.018713, 0.006242,0.045295, -0.014671, 0.022522,0.040563, -0.321132, -0.003426,0.079294, -0.597948, -0.049635,0.071226, -0.646760, 0.108512,-0.137751, -0.014671, 0.006234,-0.098369, -0.320906, -0.007925,-0.070108, -0.601238, -0.054674,-0.079231, -0.652325, 0.100855
-0.045850, -0.014941, 0.015481,-0.045850, -0.014941, 0.015481,-0.052638, 0.204767, 0.006561,-0.059426, 0.424474, -0.002360,-0.068390, 0.568497, 0.027118,-0.067295, 0.559141, 0.051086,-0.059426, 0.424474, -0.002360,0.080640, 0.435307, 0.007439,0.151616, 0.239704, -0.055944,0.068006, 0.104097, -0.019240,-0.059426, 0.424474, -0.002360,-0.199502, 0.413767, -0.012165,-0.225541, 0.215094, -0.112759,-0.144943, 0.086867, -0.053161,-0.045850, -0.014941, 0.015481,0.045568, -0.010816, 0.023766,-0.045850, -0.014941, 0.015481,-0.137268, -0.019066, 0.007197,0.045660, -0.014941, 0.023774,0.040923, -0.321453, -0.001564,0.079394, -0.598027, -0.049409,0.071218, -0.647202, 0.108620,-0.137360, -0.014941, 0.007188,-0.098033, -0.321206, -0.006478,-0.070010, -0.601332, -0.054580,-0.079244, -0.652474, 0.100924
-0.045684, -0.015171, 0.016627,-0.045684, -0.015171, 0.016627,-0.052579, 0.204512, 0.007205,-0.059473, 0.424195, -0.002218,-0.068336, 0.568263, 0.027075,-0.067120, 0.558918, 0.051042,-0.059473, 0.424195, -0.002218,0.080594, 0.435010, 0.007580,0.152194, 0.239094, -0.054112,0.069216, 0.103313, -0.016624,-0.059473, 0.424195, -0.002218,-0.199551, 0.413506, -0.012022,-0.226096, 0.214219, -0.111260,-0.145997, 0.085912, -0.051165,-0.045684, -0.015171, 0.016627,0.045731, -0.011012, 0.024929,-0.045684, -0.015171, 0.016627,-0.137099, -0.019330, 0.008325,0.045824, -0.015171, 0.024938,0.041279, -0.321726, 0.000100,0.079523, -0.598082, -0.049167,0.071365, -0.647432, 0.108808,-0.137192, -0.015171, 0.008316,-0.097837, -0.321456, -0.004799,-0.069917, -0.601317, -0.054482,-0.079407, -0.652788, 0.100898
-0.045533, -0.015242, 0.017984,-0.045533, -0.015242, 0.017984,-0.052462, 0.204416, 0.008010,-0.059390, 0.424073, -0.001963,-0.068202, 0.568204, 0.027033,-0.066874, 0.558874, 0.050999,-0.059390, 0.424073, -0.001963,0.080692, 0.434794, 0.007739,0.152858, 0.238380, -0.051668,0.071769, 0.102544, -0.010432,-0.059390, 0.424073, -0.001963,-0.199481, 0.413479, -0.011671,-0.226371, 0.213222, -0.108841,-0.146714, 0.084233, -0.049621,-0.045533, -0.015242, 0.017984,0.045909, -0.011118, 0.025994,-0.045533, -0.015242, 0.017984,-0.136975, -0.019366, 0.009973,0.046001, -0.015242, 0.026003,0.041753, -0.321815, 0.001328,0.079785, -0.598022, -0.048925,0.071673, -0.647372, 0.109053,-0.137067, -0.015242, 0.009965,-0.097824, -0.321542, -0.003133,-0.069995, -0.601127, -0.054393,-0.079816, -0.653072, 0.100809
-0.045289, -0.015130, 0.019542,-0.045289, -0.015130, 0.019542,-0.052276, 0.204499, 0.008985,-0.059264, 0.424127, -0.001572,-0.068013, 0.568351, 0.026974,-0.066567, 0.559031, 0.050938,-0.059264, 0.424127, -0.001572,0.080842, 0.434701, 0.007949,0.153568, 0.237644, -0.048574,0.075656, 0.101953, -0.001196,-0.059264, 0.424127, -0.001572,-0.199378, 0.413679, -0.011099,-0.226692, 0.212258, -0.105712,-0.146754, 0.082346, -0.048940,-0.045289, -0.015130, 0.019542,0.046200, -0.011073, 0.027034,-0.045289, -0.015130, 0.019542,-0.136778, -0.019187, 0.012050,0.046289, -0.015130, 0.027041,0.042311, -0.321698, 0.002266,0.080082, -0.597817, -0.048667,0.071916, -0.647299, 0.109267,-0.136867, -0.015130, 0.012043,-0.097809, -0.321431, -0.001575,-0.070215, -0.600769, -0.054287,-0.080355, -0.653015, 0.100794
-0.045011, -0.014935, 0.021028,-0.045011, -0.014935, 0.021028,-0.052094, 0.204665, 0.009944,-0.059176, 0.424264, -0.001140,-0.067810, 0.568597, 0.026890,-0.066220, 0.559279, 0.050845,-0.059176, 0.424264, -0.001140,0.080971, 0.434672, 0.007942,0.153375, 0.237295, -0.047876,0.076792, 0.101302, 0.000782,-0.059176, 0.424264, -0.001140,-0.199332, 0.413982, -0.010229,-0.228036, 0.211564, -0.102267,-0.146645, 0.081305, -0.048429,-0.045011, -0.014935, 0.021028,0.046519, -0.010923, 0.028029,-0.045011, -0.014935, 0.021028,-0.136541, -0.018947, 0.014027,0.046606, -0.014935, 0.028036,0.042737, -0.321494, 0.003127,0.080161, -0.597562, -0.048331,0.071873, -0.647556, 0.109435,-0.136628, -0.014935, 0.014020,-0.097567, -0.321216, -0.000042,-0.070365, -0.600321, -0.054172,-0.080709, -0.652405, 0.100949
-0.044780, -0.014811, 0.022177,-0.044780, -0.014811, 0.022177,-0.051963, 0.204764, 0.010676,-0.059146, 0.424339, -0.000825,-0.067622, 0.568763, 0.026775,-0.065873, 0.559446, 0.050719,-0.059146, 0.424339, -0.000825,0.081074, 0.434547, 0.007306,0.151459, 0.237461, -0.052013,0.072155, 0.100376, -0.011445,-0.059146, 0.424339, -0.000825,-0.199375, 0.414256, -0.008963,-0.230621, 0.211215, -0.098774,-0.147193, 0.081370, -0.047101,-0.044780, -0.014811, 0.022177,0.046777, -0.010814, 0.028824,-0.044780, -0.014811, 0.022177,-0.136337, -0.018808, 0.015530,0.046864, -0.014811, 0.028830,0.042900, -0.321367, 0.003897,0.079922, -0.597435, -0.047855,0.071635, -0.648185, 0.109669,-0.136424, -0.014811, 0.015524,-0.097084, -0.321061, 0.001570,-0.070326, -0.599911, -0.054078,-0.080702, -0.651406, 0.101238
-0.044571, -0.014861, 0.023015,-0.044571, -0.014861, 0.023015,-0.051865, 0.204693, 0.011176,-0.059158, 0.424245, -0.000664,-0.067446, 0.568740, 0.026626,-0.065553, 0.559427, 0.050561,-0.059158, 0.424245, -0.000664,0.081164, 0.434173, 0.005898,0.148408, 0.237655, -0.058713,0.064930, 0.100011, -0.030211,-0.059158, 0.424245, -0.000664,-0.199489, 0.414444, -0.007233,-0.233264, 0.211092, -0.095412,-0.148587, 0.081537, -0.045059,-0.044571, -0.014861, 0.023015,0.047012, -0.010899, 0.029310,-0.044571, -0.014861, 0.023015,-0.136154, -0.018824, 0.016720,0.047098, -0.014861, 0.029316,0.042927, -0.321418, 0.004435,0.079548, -0.597552, -0.047253,0.071485, -0.648987, 0.110061,-0.136240, -0.014861, 0.016714,-0.096493, -0.321082, 0.003290,-0.070192, -0.599646, -0.053985,-0.080530, -0.650557, 0.101526
-0.044341, -0.015048, 0.023732,-0.044341, -0.015048, 0.023732,-0.051798, 0.204484, 0.011602,-0.059254, 0.424016, -0.000528,-0.067274, 0.568581, 0.026466,-0.065276, 0.559281, 0.050397,-0.059254, 0.424016, -0.000528,0.081174, 0.433593, 0.003960,0.145633, 0.237218, -0.063846,0.060191, 0.099648, -0.041461,-0.059254, 0.424016, -0.000528,-0.199691, 0.414565, -0.005023,-0.234660, 0.211091, -0.092452,-0.150073, 0.080956, -0.043462,-0.044341, -0.015048, 0.023732,0.047280, -0.011181, 0.029518,-0.044341, -0.015048, 0.023732,-0.135962, -0.018915, 0.017946,0.047361, -0.015048, 0.029523,0.042985, -0.321607, 0.004694,0.079246, -0.597853, -0.046641,0.071495, -0.649829, 0.110511,-0.136043, -0.015048, 0.017941,-0.095856, -0.321236, 0.005086,-0.070096, -0.599508, -0.053831,-0.080536, -0.650294, 0.101714
-0.044139, -0.015223, 0.024388,-0.044139, -0.015223, 0.024388,-0.051814, 0.204288, 0.012006,-0.059490, 0.423797, -0.000377,-0.067136, 0.568432, 0.026354,-0.065070, 0.559151, 0.050287,-0.059490, 0.423797, -0.000377,0.081015, 0.433067, 0.001732,0.143707, 0.236310, -0.066618,0.058754, 0.098763, -0.042311,-0.059490, 0.423797, -0.000377,-0.200003, 0.414654, -0.002492,-0.234827, 0.211205, -0.090037,-0.150694, 0.080044, -0.043041,-0.044139, -0.015223, 0.024388,0.047528, -0.011494, 0.029492,-0.044139, -0.015223, 0.024388,-0.135806, -0.018952, 0.019285,0.047604, -0.015223, 0.029496,0.043064, -0.321786, 0.004751,0.079011, -0.598152, -0.046164,0.071467, -0.650697, 0.110808,-0.135882, -0.015223, 0.019280,-0.095128, -0.321358, 0.006955,-0.070018, -0.599342, -0.053579,-0.080797, -0.650511, 0.101818
-0.044040, -0.015300, 0.024875,-0.044040, -0.015300, 0.024875,-0.051923, 0.204187, 0.012211,-0.059805, 0.423674, -0.000454,-0.067077, 0.568322, 0.026305,-0.064962, 0.559050, 0.050237,-0.059805, 0.423674, -0.000454,0.080725, 0.432785, -0.000908,0.142015, 0.235691, -0.069560,0.057677, 0.098484, -0.041485,-0.059805, 0.423674, -0.000454,-0.200344, 0.414688, -0.000007,-0.234761, 0.211348, -0.087963,-0.150366, 0.079578, -0.043190,-0.044040, -0.015300, 0.024875,0.047674, -0.011692, 0.029159,-0.044040, -0.015300, 0.024875,-0.135754, -0.018908, 0.020591,0.047745, -0.015300, 0.029163,0.043088, -0.321884, 0.004696,0.078726, -0.598351, -0.045882,0.071275, -0.651560, 0.110871,-0.135825, -0.015300, 0.020587,-0.094293, -0.321356, 0.008927,-0.069865, -0.599037, -0.053256,-0.081102, -0.650804, 0.101909
-0.044026, -0.015348, 0.025102,-0.044026, -0.015348, 0.025102,-0.052052, 0.204111, 0.012052,-0.060077, 0.423570, -0.000998,-0.067119, 0.568139, 0.026250,-0.064949, 0.558861, 0.050176,-0.060077, 0.423570, -0.000998,0.080419, 0.432643, -0.004239,0.139636, 0.235572, -0.074754,0.054395, 0.099177, -0.045474,-0.060077, 0.423570, -0.000998,-0.200581, 0.414623, 0.002236,-0.235058, 0.211380, -0.085922,-0.149978, 0.079516, -0.042756,-0.044026, -0.015348, 0.025102,0.047731, -0.011812, 0.028408,-0.044026, -0.015348, 0.025102,-0.135783, -0.018884, 0.021796,0.047799, -0.015348, 0.028411,0.043110, -0.321981, 0.004577,0.078367, -0.598546, -0.045734,0.071067, -0.652331, 0.110830,-0.135851, -0.015348, 0.021793,-0.093446, -0.321314, 0.010944,-0.069667, -0.598669, -0.052921,-0.081293, -0.651035, 0.102015
-0.043994, -0.015468, 0.025093,-0.043994, -0.015468, 0.025093,-0.052163, 0.203962, 0.011650,-0.060332, 0.423392, -0.001793,-0.067260, 0.567839, 0.026121,-0.065017, 0.558559, 0.050039,-0.060332, 0.423392, -0.001793,0.080059, 0.432418, -0.008181,0.136157, 0.235557, -0.081765,0.049402, 0.100201, -0.052111,-0.060332, 0.423392, -0.001793,-0.200731, 0.414492, 0.004587,-0.235493, 0.211352, -0.083695,-0.150178, 0.079384, -0.041315,-0.043994, -0.015468, 0.025093,0.047800, -0.011994, 0.027243,-0.043994, -0.015468, 0.025093,-0.135788, -0.018942, 0.022943,0.047866, -0.015468, 0.027245,0.043247, -0.322177, 0.004393,0.078041, -0.598853, -0.045625,0.071066, -0.652934, 0.110851,-0.135854, -0.015468, 0.022941,-0.092753, -0.321361, 0.012786,-0.069584, -0.598410, -0.052614,-0.081406, -0.651335, 0.102117
