pelvis_x,pelvis_y,pelvis_z,spine_x,spine_y,spine_z,spine.001_x,spine.001_y,spine.001_z,neck_x,neck_y,neck_z,face_x,face_y,face_z,face_EndSite_x,face_EndSite_y,face_EndSite_z,shoulder.L_x,shoulder.L_y,shoulder.L_z,upper_arm.L_x,upper_arm.L_y,upper_arm.L_z,forearm.L_x,forearm.L_y,forearm.L_z,forearm.L_EndSite_x,forearm.L_EndSite_y,forearm.L_EndSite_z,shoulder.R_x,shoulder.R_y,shoulder.R_z,upper_arm.R_x,upper_arm.R_y,upper_arm.R_z,forearm.R_x,forearm.R_y,forearm.R_z,forearm.R_EndSite_x,forearm.R_EndSite_y,forearm.R_EndSite_z,pelvis.L_x,pelvis.L_y,pelvis.L_z,pelvis.L_EndSite_x,pelvis.L_EndSite_y,pelvis.L_EndSite_z,pelvis.R_x,pelvis.R_y,pelvis.R_z,pelvis.R_EndSite_x,pelvis.R_EndSite_y,pelvis.R_EndSite_z,thigh.L_x,thigh.L_y,thigh.L_z,shin.L_x,shin.L_y,shin.L_z,foot.L_x,foot.L_y,foot.L_z,foot.L_EndSite_x,foot.L_EndSite_y,foot.L_EndSite_z,thigh.R_x,thigh.R_y,thigh.R_z,shin.R_x,shin.R_y,shin.R_z,foot.R_x,foot.R_y,foot.R_z,foot.R_EndSite_x,foot.R_EndSite_y,foot.R_EndSite_z
-0.024242, -0.012685, -0.038256,-0.024242, -0.012685, -0.038256,-0.030810, 0.226951, -0.066959,-0.037378, 0.466587, -0.095662,-0.022067, 0.637975, -0.055313,-0.016315, 0.624219, -0.034957,-0.037378, 0.466587, -0.095662,0.101129, 0.476710, -0.133519,0.146531, 0.237469, -0.120379,0.160557, 0.034219, -0.030711,-0.037378, 0.466587, -0.095662,-0.175899, 0.456599, -0.057818,-0.215590, 0.219750, -0.035579,-0.177231, 0.021031, 0.042690,-0.024242, -0.012685, -0.038256,0.067778, -0.010992, -0.043914,-0.024242, -0.012685, -0.038256,-0.116262, -0.014378, -0.032598,0.067793, -0.012685, -0.043915,0.076930, -0.340438, -0.040417,0.076519, -0.630003, -0.063234,0.128548, -0.661048, 0.074960,-0.116277, -0.012685, -0.032597,-0.108252, -0.338600, -0.050585,-0.099096, -0.629014, -0.071797,-0.135595, -0.677611, 0.073068
-0.020571, -0.012819, -0.038659,-0.020571, -0.012819, -0.038659,-0.026219, 0.226919, -0.066694,-0.031867, 0.466658, -0.094730,-0.016921, 0.637845, -0.053402,-0.011192, 0.624059, -0.033060,-0.031867, 0.466658, -0.094730,0.106872, 0.476651, -0.131763,0.151806, 0.237277, -0.119457,0.165319, 0.033413, -0.031116,-0.031867, 0.466658, -0.094730,-0.170620, 0.456800, -0.057710,-0.209504, 0.219859, -0.035034,-0.171713, 0.020972, 0.043087,-0.020571, -0.012819, -0.038659,0.071469, -0.011373, -0.044053,-0.020571, -0.012819, -0.038659,-0.112611, -0.014265, -0.033265,0.071480, -0.012819, -0.044054,0.079461, -0.340596, -0.039946,0.076741, -0.630117, -0.063148,0.127669, -0.662520, 0.075145,-0.112622, -0.012819, -0.033264,-0.106398, -0.338805, -0.050665,-0.099041, -0.629281, -0.071739,-0.135722, -0.677756, 0.073121
-0.016344, -0.013114, -0.038268,-0.016344, -0.013114, -0.038268,-0.021217, 0.226631, -0.066388,-0.026091, 0.466377, -0.094509,-0.010912, 0.637200, -0.051783,-0.005034, 0.623319, -0.031548,-0.026091, 0.466377, -0.094509,0.112843, 0.476248, -0.130839,0.157266, 0.236777, -0.118571,0.170055, 0.032742, -0.030517,-0.026091, 0.466377, -0.094509,-0.165037, 0.456641, -0.058192,-0.203244, 0.219534, -0.036114,-0.165784, 0.020877, 0.042748,-0.016344, -0.013114, -0.038268,0.075715, -0.011983, -0.043403,-0.016344, -0.013114, -0.038268,-0.108403, -0.014245, -0.033133,0.075722, -0.013114, -0.043403,0.081820, -0.340933, -0.039435,0.077206, -0.630426, -0.062685,0.125873, -0.666331, 0.075557,-0.108410, -0.013114, -0.033133,-0.104604, -0.339150, -0.050291,-0.099115, -0.629639, -0.071752,-0.135992, -0.678011, 0.073093
-0.011451, -0.013339, -0.036191,-0.011451, -0.013339, -0.036191,-0.015605, 0.226313, -0.065210,-0.019759, 0.465965, -0.094230,-0.004222, 0.636430, -0.050225,0.001977, 0.622417, -0.030177,-0.019759, 0.465965, -0.094230,0.119483, 0.475667, -0.129404,0.163566, 0.236157, -0.116675,0.174899, 0.032220, -0.028195,-0.019759, 0.465965, -0.094230,-0.159015, 0.456398, -0.059069,-0.197158, 0.219122, -0.038758,-0.159855, 0.021071, 0.041685,-0.011451, -0.013339, -0.036191,0.080649, -0.012475, -0.040591,-0.011451, -0.013339, -0.036191,-0.103551, -0.014203, -0.031791,0.080653, -0.013339, -0.040592,0.084023, -0.341215, -0.038652,0.077811, -0.630692, -0.061731,0.123642, -0.671626, 0.076082,-0.103555, -0.013339, -0.031790,-0.102717, -0.339372, -0.049411,-0.099173, -0.629819, -0.071820,-0.136455, -0.678346, 0.072868
-0.006450, -0.013239, -0.033055,-0.006450, -0.013239, -0.033055,-0.009981, 0.226297, -0.063094,-0.013513, 0.465833, -0.093134,0.002119, 0.636113, -0.048448,0.008819, 0.622007, -0.028628,-0.013513, 0.465833, -0.093134,0.126149, 0.475267, -0.126679,0.170042, 0.235701, -0.114363,0.179706, 0.031978, -0.025194,-0.013513, 0.465833, -0.093134,-0.153188, 0.456534, -0.059603,-0.191511, 0.219135, -0.041166,-0.154537, 0.021701, 0.040932,-0.006450, -0.013239, -0.033055,0.085698, -0.012545, -0.036346,-0.006450, -0.013239, -0.033055,-0.098598, -0.013933, -0.029764,0.085700, -0.013239, -0.036346,0.086266, -0.341136, -0.037511,0.078351, -0.630582, -0.060456,0.122164, -0.675892, 0.076642,-0.098600, -0.013239, -0.029764,-0.100516, -0.339233, -0.047995,-0.099140, -0.629579, -0.071908,-0.137192, -0.678601, 0.072413
-0.002121, -0.012761, -0.030567,-0.002121, -0.012761, -0.030567,-0.005185, 0.226737, -0.060954,-0.008248, 0.466237, -0.091341,0.007408, 0.636415, -0.046280,0.014705, 0.622272, -0.026699,-0.008248, 0.466237, -0.091341,0.131817, 0.475328, -0.123263,0.175333, 0.235605, -0.112812,0.184144, 0.032030, -0.023218,-0.008248, 0.466237, -0.091341,-0.148326, 0.457279, -0.059435,-0.186476, 0.219816, -0.041475,-0.150162, 0.022555, 0.041329,-0.002121, -0.012761, -0.030567,0.090053, -0.012226, -0.033056,-0.002121, -0.012761, -0.030567,-0.094295, -0.013296, -0.028078,0.090054, -0.012761, -0.033056,0.088793, -0.340640, -0.036465,0.078772, -0.630033, -0.059259,0.122115, -0.677502, 0.077257,-0.094296, -0.012761, -0.028078,-0.098116, -0.338753, -0.046050,-0.099121, -0.628930, -0.071948,-0.138184, -0.678671, 0.071856
0.001275, -0.012148, -0.029581,0.001275, -0.012148, -0.029581,-0.001278, 0.227407, -0.059569,-0.003832, 0.466962, -0.089557,0.012072, 0.636917, -0.043744,0.019940, 0.622715, -0.024428,-0.003832, 0.466962, -0.089557,0.136546, 0.475760, -0.120159,0.179468, 0.235839, -0.112041,0.188437, 0.032210, -0.022587,-0.003832, 0.466962, -0.089557,-0.144221, 0.458299, -0.058970,-0.182145, 0.220913, -0.039551,-0.146621, 0.023263, 0.042667,0.001275, -0.012148, -0.029581,0.093453, -0.011872, -0.031966,0.001275, -0.012148, -0.029581,-0.090903, -0.012424, -0.027196,0.093453, -0.012148, -0.031966,0.091560, -0.340016, -0.036060,0.079117, -0.629351, -0.058402,0.122873, -0.677216, 0.077843,-0.090903, -0.012148, -0.027196,-0.095865, -0.338202, -0.043706,-0.099174, -0.628150, -0.071877,-0.139178, -0.678685, 0.071390
0.004211, -0.011770, -0.029347,0.004211, -0.011770, -0.029347,0.002527, 0.227858, -0.058803,0.000844, 0.467488, -0.088259,0.017022, 0.637073, -0.041191,0.025439, 0.622738, -0.022208,0.000844, 0.467488, -0.088259,0.141494, 0.476157, -0.117621,0.183961, 0.236101, -0.111285,0.193430, 0.032305, -0.022264,0.000844, 0.467488, -0.088259,-0.139818, 0.458953, -0.058911,-0.178272, 0.221869, -0.037012,-0.143443, 0.023687, 0.044218,0.004211, -0.011770, -0.029347,0.096383, -0.011867, -0.031943,0.004211, -0.011770, -0.029347,-0.087961, -0.011673, -0.026751,0.096383, -0.011770, -0.031943,0.094177, -0.339635, -0.036169,0.079358, -0.628913, -0.057774,0.123318, -0.676849, 0.078381,-0.087961, -0.011770, -0.026751,-0.093895, -0.337907, -0.041175,-0.099178, -0.627585, -0.071721,-0.139895, -0.678979, 0.071039
0.007522, -0.011821, -0.028755,0.007522, -0.011821, -0.028755,0.006969, 0.227829, -0.058077,0.006415, 0.467480, -0.087399,0.022598, 0.636713, -0.039083,0.031652, 0.622231, -0.020509,0.006415, 0.467480, -0.087399,0.147360, 0.476164, -0.115311,0.189867, 0.236085, -0.110259,0.199631, 0.032227, -0.021410,0.006415, 0.467480, -0.087399,-0.134540, 0.458930, -0.059502,-0.174181, 0.222242, -0.035540,-0.140020, 0.023914, 0.045616,0.007522, -0.011821, -0.028755,0.099695, -0.012332, -0.031272,0.007522, -0.011821, -0.028755,-0.084651, -0.011310, -0.026238,0.099697, -0.011821, -0.031272,0.096368, -0.339668, -0.036127,0.079530, -0.628887, -0.057034,0.123100, -0.677274, 0.079087,-0.084653, -0.011821, -0.026238,-0.092002, -0.338014, -0.038595,-0.099037, -0.627390, -0.071552,-0.140397, -0.679805, 0.070651
0.011851, -0.012106, -0.027534,0.011851, -0.012106, -0.027534,0.012050, 0.227508, -0.057155,0.012249, 0.467123, -0.086775,0.028442, 0.636071, -0.037475,0.038251, 0.621523, -0.019340,0.012249, 0.467123, -0.086775,0.153466, 0.475824, -0.113265,0.196747, 0.235863, -0.109264,0.206548, 0.032131, -0.020131,0.012249, 0.467123, -0.086775,-0.128980, 0.458556, -0.060300,-0.169398, 0.222084, -0.035512,-0.136062, 0.024093, 0.046800,0.011851, -0.012106, -0.027534,0.104032, -0.013002, -0.029620,0.011851, -0.012106, -0.027534,-0.080330, -0.011210, -0.025448,0.104036, -0.012106, -0.029620,0.098348, -0.339901, -0.035603,0.079873, -0.629057, -0.055994,0.122746, -0.678062, 0.080127,-0.080334, -0.012106, -0.025448,-0.089976, -0.338303, -0.035994,-0.098811, -0.627351, -0.071313,-0.141017, -0.680988, 0.070184
0.017130, -0.012230, -0.026072,0.017130, -0.012230, -0.026072,0.017242, 0.227319, -0.056217,0.017354, 0.466868, -0.086363,0.034151, 0.635421, -0.035926,0.044713, 0.620882, -0.018213,0.017354, 0.466868, -0.086363,0.158727, 0.475479, -0.112046,0.203516, 0.235787, -0.108531,0.213165, 0.032236, -0.018969,0.017354, 0.466868, -0.086363,-0.124029, 0.458392, -0.060695,-0.164392, 0.221874, -0.036258,-0.131803, 0.024436, 0.047667,0.017130, -0.012230, -0.026072,0.109314, -0.013474, -0.027799,0.017130, -0.012230, -0.026072,-0.075054, -0.010986, -0.024345,0.109323, -0.012230, -0.027799,0.100601, -0.339936, -0.034918,0.080608, -0.629027, -0.054789,0.122808, -0.678580, 0.081344,-0.075063, -0.012230, -0.024345,-0.087891, -0.338361, -0.033415,-0.098546, -0.627088, -0.070805,-0.141885, -0.682029, 0.069847
0.022551, -0.012068, -0.024766,0.022551, -0.012068, -0.024766,0.022095, 0.227410, -0.055460,0.021640, 0.466890, -0.086155,0.039684, 0.634800, -0.034031,0.050858, 0.620236, -0.016718,0.021640, 0.466890, -0.086155,0.163035, 0.475306, -0.111774,0.209414, 0.235921, -0.108031,0.218906, 0.032419, -0.018340,0.021640, 0.466890, -0.086155,-0.119767, 0.458608, -0.060551,-0.160239, 0.222008, -0.037108,-0.127470, 0.025205, 0.048227,0.022551, -0.012068, -0.024766,0.114731, -0.013641, -0.026484,0.022551, -0.012068, -0.024766,-0.069629, -0.010495, -0.023048,0.114744, -0.012068, -0.026484,0.103275, -0.339666, -0.034605,0.081598, -0.628687, -0.053713,0.123263, -0.678791, 0.082383,-0.069642, -0.012068, -0.023048,-0.085997, -0.338072, -0.030958,-0.098178, -0.626523, -0.069969,-0.142752, -0.682629, 0.069835
0.027413, -0.011946, -0.023710,0.027413, -0.011946, -0.023710,0.026648, 0.227481, -0.054799,0.025884, 0.466908, -0.085889,0.045233, 0.634070, -0.031864,0.056822, 0.619381, -0.014934,0.025884, 0.466908, -0.085889,0.167286, 0.475082, -0.111550,0.214294, 0.235823, -0.107579,0.224100, 0.032141, -0.018332,0.025884, 0.466908, -0.085889,-0.115529, 0.458868, -0.060244,-0.157396, 0.222407, -0.037880,-0.122746, 0.026485, 0.048730,0.027413, -0.011946, -0.023710,0.119584, -0.013836, -0.025574,0.027413, -0.011946, -0.023710,-0.064758, -0.010056, -0.021846,0.119603, -0.011946, -0.025574,0.105960, -0.339432, -0.034787,0.082436, -0.628370, -0.052947,0.123728, -0.679039, 0.083053,-0.064777, -0.011946, -0.021846,-0.084394, -0.337795, -0.028645,-0.097648, -0.626010, -0.069030,-0.143311, -0.682927, 0.070092
0.031834, -0.012230, -0.022701,0.031834, -0.012230, -0.022701,0.031273, 0.227174, -0.053966,0.030712, 0.466579, -0.085231,0.050924, 0.633168, -0.029769,0.062727, 0.618281, -0.013162,0.030712, 0.466579, -0.085231,0.172235, 0.474497, -0.110297,0.218564, 0.235097, -0.106898,0.229414, 0.031018, -0.018684,0.030712, 0.466579, -0.085231,-0.110822, 0.458797, -0.060181,-0.155292, 0.222728, -0.038707,-0.117219, 0.028092, 0.049352,0.031834, -0.012230, -0.022701,0.123999, -0.014428, -0.024505,0.031834, -0.012230, -0.022701,-0.060331, -0.010032, -0.020897,0.124025, -0.012230, -0.024505,0.108188, -0.339581, -0.034918,0.082901, -0.628408, -0.052468,0.124002, -0.679474, 0.083441,-0.060357, -0.012230, -0.020897,-0.082939, -0.337912, -0.026360,-0.096977, -0.625874, -0.068259,-0.143618, -0.683099, 0.070412
0.036227, -0.012825, -0.021581,0.036227, -0.012825, -0.021581,0.036101, 0.226576, -0.052874,0.035975, 0.465978, -0.084167,0.056656, 0.632231, -0.027875,0.068455, 0.617145, -0.011446,0.035975, 0.465978, -0.084167,0.177727, 0.473636, -0.107991,0.222820, 0.233985, -0.105891,0.234838, 0.029403, -0.019004,0.035975, 0.465978, -0.084167,-0.105787, 0.458456, -0.060358,-0.153207, 0.222888, -0.039709,-0.111213, 0.029834, 0.050033,0.036227, -0.012825, -0.021581,0.128390, -0.015347, -0.023068,0.036227, -0.012825, -0.021581,-0.055936, -0.010303, -0.020094,0.128424, -0.012825, -0.023068,0.110019, -0.340018, -0.034200,0.083190, -0.628682, -0.052137,0.124219, -0.679906, 0.083735,-0.055970, -0.012825, -0.020094,-0.081471, -0.338314, -0.023935,-0.096135, -0.625981, -0.067609,-0.144029, -0.682990, 0.070724
0.040412, -0.013256, -0.020665,0.040412, -0.013256, -0.020665,0.040748, 0.226162, -0.051831,0.041083, 0.465580, -0.082998,0.062101, 0.631576, -0.026077,0.073684, 0.616330, -0.009643,0.041083, 0.465580, -0.082998,0.183049, 0.472999, -0.105595,0.227284, 0.233180, -0.104866,0.239626, 0.028110, -0.019184,0.041083, 0.465580, -0.082998,-0.100892, 0.458296, -0.060417,-0.151082, 0.223207, -0.040896,-0.105563, 0.031765, 0.050565,0.040412, -0.013256, -0.020665,0.132569, -0.016128, -0.021849,0.040412, -0.013256, -0.020665,-0.051745, -0.010384, -0.019481,0.132613, -0.013256, -0.021850,0.111838, -0.340326, -0.032410,0.083601, -0.628761, -0.051806,0.124523, -0.680029, 0.084082,-0.051789, -0.013256, -0.019480,-0.080030, -0.338536, -0.021360,-0.094956, -0.625917, -0.066790,-0.144761, -0.682408, 0.071080
0.043816, -0.013204, -0.020431,0.043816, -0.013204, -0.020431,0.044730, 0.226270, -0.051146,0.045643, 0.465746, -0.081862,0.066849, 0.631530, -0.024398,0.078068, 0.616158, -0.007828,0.045643, 0.465746, -0.081862,0.187741, 0.472959, -0.103682,0.231662, 0.233082, -0.104049,0.243374, 0.027545, -0.019404,0.045643, 0.465746, -0.081862,-0.096464, 0.458666, -0.060058,-0.149319, 0.224031, -0.042180,-0.100648, 0.034043, 0.050679,0.043816, -0.013204, -0.020431,0.135964, -0.016394, -0.021499,0.043816, -0.013204, -0.020431,-0.048332, -0.010014, -0.019364,0.136019, -0.013204, -0.021499,0.113732, -0.340231, -0.030121,0.084130, -0.628395, -0.051422,0.124840, -0.679616, 0.084547,-0.048387, -0.013204, -0.019363,-0.078689, -0.338304, -0.018827,-0.093285, -0.625490, -0.065576,-0.145632, -0.681643, 0.071488
