pelvis_x,pelvis_y,pelvis_z,spine_x,spine_y,spine_z,spine.001_x,spine.001_y,spine.001_z,neck_x,neck_y,neck_z,face_x,face_y,face_z,face_EndSite_x,face_EndSite_y,face_EndSite_z,shoulder.L_x,shoulder.L_y,shoulder.L_z,upper_arm.L_x,upper_arm.L_y,upper_arm.L_z,forearm.L_x,forearm.L_y,forearm.L_z,forearm.L_EndSite_x,forearm.L_EndSite_y,forearm.L_EndSite_z,shoulder.R_x,shoulder.R_y,shoulder.R_z,upper_arm.R_x,upper_arm.R_y,upper_arm.R_z,forearm.R_x,forearm.R_y,forearm.R_z,forearm.R_EndSite_x,forearm.R_EndSite_y,forearm.R_EndSite_z,pelvis.L_x,pelvis.L_y,pelvis.L_z,pelvis.L_EndSite_x,pelvis.L_EndSite_y,pelvis.L_EndSite_z,pelvis.R_x,pelvis.R_y,pelvis.R_z,pelvis.R_EndSite_x,pelvis.R_EndSite_y,pelvis.R_EndSite_z,thigh.L_x,thigh.L_y,thigh.L_z,shin.L_x,shin.L_y,shin.L_z,foot.L_x,foot.L_y,foot.L_z,foot.L_EndSite_x,foot.L_EndSite_y,foot.L_EndSite_z,thigh.R_x,thigh.R_y,thigh.R_z,shin.R_x,shin.R_y,shin.R_z,foot.R_x,foot.R_y,foot.R_z,foot.R_EndSite_x,foot.R_EndSite_y,foot.R_EndSite_z
0.020428, -0.002076, -0.002998,0.020428, -0.002076, -0.002998,0.028268, 0.257511, -0.022218,0.036107, 0.517098, -0.041438,0.013865, 0.725815, 0.000958,0.006195, 0.711176, 0.028378,0.036107, 0.517098, -0.041438,0.201861, 0.524292, -0.027472,0.239280, 0.242031, -0.019625,0.224367, 0.012512, 0.046375,0.036107, 0.517098, -0.041438,-0.129651, 0.510065, -0.055417,-0.183022, 0.227334, -0.025017,-0.182440, -0.001319, 0.041013,0.020428, -0.002076, -0.002998,0.124249, -0.002984, 0.003937,0.020428, -0.002076, -0.002998,-0.083393, -0.001168, -0.009933,0.124253, -0.002076, 0.003938,0.103445, -0.396439, -0.031509,0.129901, -0.779688, -0.064141,0.111741, -0.848761, 0.109908,-0.083397, -0.002076, -0.009934,-0.069786, -0.409077, -0.030649,-0.112066, -0.785048, -0.056496,-0.120544, -0.860169, 0.111224
0.020325, -0.001534, -0.002776,0.020325, -0.001534, -0.002776,0.027994, 0.258039, -0.022259,0.035663, 0.517611, -0.041743,0.014731, 0.726486, 0.000539,0.007543, 0.711916, 0.028126,0.035663, 0.517611, -0.041743,0.201506, 0.524410, -0.028676,0.238638, 0.242144, -0.019713,0.224229, 0.012493, 0.045935,0.035663, 0.517611, -0.041743,-0.130186, 0.510972, -0.054822,-0.184276, 0.228425, -0.024000,-0.182456, 0.000003, 0.042806,0.020325, -0.001534, -0.002776,0.124169, -0.002472, 0.003789,0.020325, -0.001534, -0.002776,-0.083519, -0.000596, -0.009341,0.124174, -0.001534, 0.003789,0.103681, -0.395665, -0.034327,0.129770, -0.779137, -0.064542,0.111722, -0.848012, 0.109597,-0.083524, -0.001534, -0.009341,-0.068953, -0.408541, -0.029264,-0.111555, -0.784385, -0.056405,-0.120480, -0.859826, 0.111148
0.020140, -0.001136, -0.002690,0.020140, -0.001136, -0.002690,0.027709, 0.258425, -0.022369,0.035278, 0.517985, -0.042048,0.015569, 0.727027, -0.000002,0.008823, 0.712508, 0.027724,0.035278, 0.517985, -0.042048,0.201196, 0.524442, -0.029794,0.237887, 0.242158, -0.019662,0.223997, 0.012411, 0.045763,0.035278, 0.517985, -0.042048,-0.130646, 0.511689, -0.054316,-0.185126, 0.229231, -0.023360,-0.183080, 0.001199, 0.044757,0.020140, -0.001136, -0.002690,0.124001, -0.002123, 0.003595,0.020140, -0.001136, -0.002690,-0.083721, -0.000149, -0.008975,0.124006, -0.001136, 0.003596,0.103966, -0.395045, -0.036975,0.129791, -0.778713, -0.064833,0.111799, -0.847473, 0.109357,-0.083726, -0.001136, -0.008976,-0.068705, -0.408136, -0.028699,-0.111239, -0.783955, -0.056282,-0.120499, -0.859742, 0.111097
0.020009, -0.000903, -0.002575,0.020009, -0.000903, -0.002575,0.027510, 0.258648, -0.022404,0.035011, 0.518199, -0.042234,0.016463, 0.727415, -0.000527,0.010133, 0.712956, 0.027327,0.035011, 0.518199, -0.042234,0.200983, 0.524402, -0.030586,0.237039, 0.242071, -0.019520,0.223900, 0.012234, 0.045746,0.035011, 0.518199, -0.042234,-0.130966, 0.512158, -0.053895,-0.185337, 0.229693, -0.022809,-0.184227, 0.002043, 0.046596,0.020009, -0.000903, -0.002575,0.123884, -0.001952, 0.003473,0.020009, -0.000903, -0.002575,-0.083866, 0.000146, -0.008623,0.123889, -0.000903, 0.003473,0.104280, -0.394573, -0.039548,0.129950, -0.778416, -0.065049,0.111945, -0.847235, 0.109116,-0.083871, -0.000903, -0.008623,-0.068847, -0.407894, -0.028534,-0.111015, -0.783746, -0.056232,-0.120382, -0.859816, 0.111012
0.019906, -0.000869, -0.002297,0.019906, -0.000869, -0.002297,0.027368, 0.258672, -0.022284,0.034829, 0.518211, -0.042272,0.017447, 0.727601, -0.000936,0.011581, 0.713202, 0.027051,0.034829, 0.518211, -0.042272,0.200843, 0.524239, -0.031129,0.236253, 0.241855, -0.019344,0.223923, 0.011936, 0.045788,0.034829, 0.518211, -0.042272,-0.131189, 0.512345, -0.053427,-0.185236, 0.229843, -0.022110,-0.185655, 0.002494, 0.048280,0.019906, -0.000869, -0.002297,0.123797, -0.002040, 0.003438,0.019906, -0.000869, -0.002297,-0.083985, 0.000302, -0.008032,0.123804, -0.000869, 0.003438,0.104699, -0.394260, -0.042280,0.130146, -0.778279, -0.065221,0.112090, -0.847242, 0.108882,-0.083992, -0.000869, -0.008032,-0.069068, -0.407830, -0.028623,-0.110826, -0.783727, -0.056323,-0.120093, -0.859996, 0.110837
0.019771, -0.000984, -0.001840,0.019771, -0.000984, -0.001840,0.027209, 0.258541, -0.022030,0.034646, 0.518066, -0.042221,0.018361, 0.727606, -0.001202,0.013039, 0.713246, 0.026913,0.034646, 0.518066, -0.042221,0.200702, 0.523963, -0.031658,0.235627, 0.241550, -0.019143,0.223814, 0.011687, 0.046284,0.034646, 0.518066, -0.042221,-0.131414, 0.512331, -0.052798,-0.185157, 0.229794, -0.021276,-0.187083, 0.002662, 0.049788,0.019771, -0.000984, -0.001840,0.123681, -0.002325, 0.003508,0.019771, -0.000984, -0.001840,-0.084139, 0.000357, -0.007188,0.123689, -0.000984, 0.003509,0.105160, -0.394096, -0.044780,0.130264, -0.778273, -0.065322,0.112165, -0.847313, 0.108746,-0.084147, -0.000984, -0.007189,-0.069244, -0.407884, -0.028972,-0.110667, -0.783829, -0.056524,-0.119742, -0.860273, 0.110566
0.019664, -0.001091, -0.001328,0.019664, -0.001091, -0.001328,0.027053, 0.258417, -0.021758,0.034442, 0.517924, -0.042189,0.019054, 0.727573, -0.001377,0.014263, 0.713227, 0.026841,0.034442, 0.517924, -0.042189,0.200544, 0.523724, -0.032317,0.235085, 0.241303, -0.018952,0.223281, 0.011834, 0.047842,0.034442, 0.517924, -0.042189,-0.131664, 0.512285, -0.052073,-0.185049, 0.229693, -0.020443,-0.188452, 0.002700, 0.051009,0.019664, -0.001091, -0.001328,0.123590, -0.002556, 0.003669,0.019664, -0.001091, -0.001328,-0.084262, 0.000374, -0.006325,0.123600, -0.001091, 0.003670,0.105469, -0.394008, -0.046324,0.130254, -0.778284, -0.065348,0.112130, -0.847274, 0.108737,-0.084272, -0.001091, -0.006326,-0.069339, -0.407902, -0.029686,-0.110528, -0.783910, -0.056731,-0.119468, -0.860566, 0.110269
0.019682, -0.001059, -0.000922,0.019682, -0.001059, -0.000922,0.026977, 0.258434, -0.021570,0.034271, 0.517927, -0.042219,0.019603, 0.727643, -0.001489,0.015212, 0.713303, 0.026797,0.034271, 0.517927, -0.042219,0.200417, 0.523684, -0.033097,0.234484, 0.241250, -0.018840,0.222051, 0.012601, 0.050603,0.034271, 0.517927, -0.042219,-0.131880, 0.512331, -0.051354,-0.184766, 0.229653, -0.019648,-0.189880, 0.002729, 0.051920,0.019682, -0.001059, -0.000922,0.123620, -0.002543, 0.003810,0.019682, -0.001059, -0.000922,-0.084256, 0.000425, -0.005654,0.123630, -0.001059, 0.003810,0.105553, -0.393899, -0.046803,0.130149, -0.778211, -0.065340,0.111989, -0.847044, 0.108803,-0.084266, -0.001059, -0.005654,-0.069267, -0.407755, -0.030893,-0.110377, -0.783847, -0.056878,-0.119333, -0.860733, 0.110015
0.019831, -0.000898, -0.000687,0.019831, -0.000898, -0.000687,0.027006, 0.258589, -0.021464,0.034180, 0.518074, -0.042242,0.020229, 0.727832, -0.001477,0.016073, 0.713502, 0.026850,0.034180, 0.518074, -0.042242,0.200369, 0.523840, -0.033928,0.233822, 0.241375, -0.018830,0.220119, 0.013811, 0.053861,0.034180, 0.518074, -0.042242,-0.132013, 0.512470, -0.050570,-0.184430, 0.229706, -0.018853,-0.191340, 0.002789, 0.052588,0.019831, -0.000898, -0.000687,0.123780, -0.002329, 0.003811,0.019831, -0.000898, -0.000687,-0.084118, 0.000533, -0.005184,0.123790, -0.000898, 0.003811,0.105548, -0.393729, -0.046815,0.130023, -0.778050, -0.065324,0.111802, -0.846660, 0.108901,-0.084128, -0.000898, -0.005185,-0.068990, -0.407458, -0.032456,-0.110207, -0.783636, -0.056982,-0.119293, -0.860701, 0.109822
0.020054, -0.000717, -0.000558,0.020054, -0.000717, -0.000558,0.027115, 0.258770, -0.021364,0.034176, 0.518257, -0.042170,0.021020, 0.728041, -0.001276,0.016998, 0.713722, 0.027076,0.034176, 0.518257, -0.042170,0.200408, 0.524035, -0.034784,0.233272, 0.241545, -0.018891,0.218074, 0.014944, 0.056462,0.034176, 0.518257, -0.042170,-0.132060, 0.512640, -0.049571,-0.184301, 0.229817, -0.018093,-0.192599, 0.002838, 0.053001,0.020054, -0.000717, -0.000558,0.124015, -0.002102, 0.003663,0.020054, -0.000717, -0.000558,-0.083907, 0.000668, -0.004779,0.124024, -0.000717, 0.003663,0.105601, -0.393546, -0.046909,0.129925, -0.777883, -0.065290,0.111638, -0.846255, 0.109022,-0.083916, -0.000717, -0.004779,-0.068650, -0.407143, -0.033912,-0.110061, -0.783386, -0.057072,-0.119265, -0.860533, 0.109687
0.020324, -0.000608, -0.000461,0.020324, -0.000608, -0.000461,0.027284, 0.258884, -0.021244,0.034244, 0.518375, -0.042027,0.021838, 0.728175, -0.000981,0.017950, 0.713857, 0.027390,0.034244, 0.518375, -0.042027,0.200520, 0.524125, -0.035687,0.232979, 0.241634, -0.019003,0.216696, 0.015585, 0.057767,0.034244, 0.518375, -0.042027,-0.132037, 0.512786, -0.048380,-0.184426, 0.229932, -0.017427,-0.193480, 0.002803, 0.053094,0.020324, -0.000608, -0.000461,0.124299, -0.002000, 0.003410,0.020324, -0.000608, -0.000461,-0.083651, 0.000784, -0.004332,0.124308, -0.000608, 0.003410,0.105725, -0.393430, -0.047157,0.129848, -0.777795, -0.065233,0.111503, -0.845968, 0.109151,-0.083660, -0.000608, -0.004332,-0.068443, -0.406930, -0.034901,-0.109974, -0.783215, -0.057143,-0.119208, -0.860372, 0.109610
0.020632, -0.000603, -0.000412,0.020632, -0.000603, -0.000412,0.027491, 0.258894, -0.021159,0.034351, 0.518391, -0.041906,0.022482, 0.728210, -0.000796,0.018806, 0.713882, 0.027598,0.034351, 0.518391, -0.041906,0.200664, 0.524078, -0.036576,0.232887, 0.241603, -0.019176,0.216149, 0.015765, 0.058118,0.034351, 0.518391, -0.041906,-0.131968, 0.512866, -0.047250,-0.184618, 0.230001, -0.016844,-0.194028, 0.002660, 0.052944,0.020632, -0.000603, -0.000412,0.124620, -0.002048, 0.003071,0.020632, -0.000603, -0.000412,-0.083356, 0.000842, -0.003895,0.124630, -0.000603, 0.003072,0.105854, -0.393426, -0.047417,0.129748, -0.777820, -0.065174,0.111334, -0.845857, 0.109256,-0.083366, -0.000603, -0.003896,-0.068433, -0.406854, -0.035532,-0.109919, -0.783179, -0.057186,-0.119130, -0.860325, 0.109573
0.020913, -0.000667, -0.000450,0.020913, -0.000667, -0.000450,0.027676, 0.258837, -0.021148,0.034439, 0.518340, -0.041847,0.022893, 0.728194, -0.000823,0.019492, 0.713859, 0.027603,0.034439, 0.518340, -0.041847,0.200776, 0.523963, -0.037237,0.232828, 0.241498, -0.019368,0.215942, 0.015798, 0.058295,0.034439, 0.518340, -0.041847,-0.131903, 0.512878, -0.046469,-0.184727, 0.230016, -0.016342,-0.194378, 0.002486, 0.052792,0.020913, -0.000667, -0.000450,0.124910, -0.002174, 0.002703,0.020913, -0.000667, -0.000450,-0.083084, 0.000840, -0.003603,0.124921, -0.000667, 0.002704,0.105964, -0.393501, -0.047632,0.129597, -0.777923, -0.065129,0.111086, -0.845861, 0.109329,-0.083095, -0.000667, -0.003604,-0.068558, -0.406863, -0.036124,-0.109850, -0.783240, -0.057215,-0.119056, -0.860392, 0.109541
0.021080, -0.000692, -0.000514,0.021080, -0.000692, -0.000514,0.027779, 0.258817, -0.021164,0.034477, 0.518326, -0.041813,0.023174, 0.728226, -0.000959,0.020018, 0.713903, 0.027500,0.034477, 0.518326, -0.041813,0.200823, 0.523919, -0.037500,0.232750, 0.241450, -0.019460,0.215750, 0.015904, 0.058622,0.034477, 0.518326, -0.041813,-0.131874, 0.512895, -0.046140,-0.184760, 0.230048, -0.015979,-0.194583, 0.002432, 0.052849,0.021080, -0.000692, -0.000514,0.125082, -0.002231, 0.002464,0.021080, -0.000692, -0.000514,-0.082922, 0.000847, -0.003493,0.125093, -0.000692, 0.002465,0.106092, -0.393535, -0.047789,0.129435, -0.777983, -0.065075,0.110824, -0.845841, 0.109404,-0.082933, -0.000692, -0.003493,-0.068726, -0.406840, -0.036744,-0.109767, -0.783278, -0.057242,-0.118988, -0.860458, 0.109501
0.021121, -0.000562, -0.000485,0.021121, -0.000562, -0.000485,0.027805, 0.258947, -0.021140,0.034489, 0.518456, -0.041796,0.023452, 0.728394, -0.001063,0.020464, 0.714091, 0.027425,0.034489, 0.518456, -0.041796,0.200834, 0.524079, -0.037459,0.232761, 0.241616, -0.019342,0.215914, 0.016045, 0.058704,0.034489, 0.518456, -0.041796,-0.131860, 0.512994, -0.046145,-0.184763, 0.230178, -0.015722,-0.194649, 0.002577, 0.053144,0.021121, -0.000562, -0.000485,0.125123, -0.002082, 0.002492,0.021121, -0.000562, -0.000485,-0.082881, 0.000958, -0.003462,0.125134, -0.000562, 0.002492,0.106250, -0.393401, -0.047833,0.129340, -0.777871, -0.064984,0.110663, -0.845672, 0.109510,-0.082892, -0.000562, -0.003462,-0.068903, -0.406678, -0.037203,-0.109730, -0.783163, -0.057250,-0.118938, -0.860395, 0.109470
0.021126, -0.000288, -0.000337,0.021126, -0.000288, -0.000337,0.027833, 0.259214, -0.021082,0.034541, 0.518714, -0.041828,0.023776, 0.728671, -0.001119,0.020948, 0.714374, 0.027388,0.034541, 0.518714, -0.041828,0.200878, 0.524454, -0.037359,0.232965, 0.242028, -0.018944,0.217035, 0.016036, 0.058068,0.034541, 0.518714, -0.041828,-0.131801, 0.513136, -0.046310,-0.184732, 0.230377, -0.015411,-0.194610, 0.002770, 0.053440,0.021126, -0.000288, -0.000337,0.125126, -0.001752, 0.002744,0.021126, -0.000288, -0.000337,-0.082874, 0.001176, -0.003418,0.125136, -0.000288, 0.002745,0.106390, -0.393111, -0.047758,0.129338, -0.777591, -0.064863,0.110634, -0.845366, 0.109639,-0.082884, -0.000288, -0.003419,-0.069110, -0.406390, -0.037414,-0.109807, -0.782902, -0.057224,-0.118930, -0.860245, 0.109449
0.021210, -0.000014, -0.000180,0.021210, -0.000014, -0.000180,0.027947, 0.259477, -0.021044,0.034684, 0.518968, -0.041908,0.024143, 0.728942, -0.001230,0.021542, 0.714619, 0.027285,0.034684, 0.518968, -0.041908,0.201011, 0.524883, -0.037291,0.233309, 0.242521, -0.018273,0.219204, 0.015774, 0.056852,0.034684, 0.518968, -0.041908,-0.131648, 0.513214, -0.046538,-0.184681, 0.230546, -0.014985,-0.194389, 0.002793, 0.053404,0.021210, -0.000014, -0.000180,0.125207, -0.001427, 0.003023,0.021210, -0.000014, -0.000180,-0.082787, 0.001399, -0.003383,0.125217, -0.000014, 0.003023,0.106463, -0.392814, -0.047657,0.129367, -0.777297, -0.064758,0.110658, -0.845041, 0.109755,-0.082797, -0.000014, -0.003383,-0.069344, -0.406115, -0.037517,-0.109987, -0.782640, -0.057183,-0.118967, -0.860226, 0.109385
0.021422, 0.000144, -0.000118,0.021422, 0.000144, -0.000118,0.028167, 0.259631, -0.021039,0.034912, 0.519116, -0.041959,0.024533, 0.729134, -0.001467,0.022189, 0.714761, 0.027045,0.034912, 0.519116, -0.041959,0.201227, 0.525171, -0.037133,0.233607, 0.242864, -0.017454,0.221740, 0.015348, 0.055710,0.034912, 0.519116, -0.041959,-0.131410, 0.513223, -0.046799,-0.184624, 0.230669, -0.014543,-0.193613, 0.002659, 0.053085,0.021422, 0.000144, -0.000118,0.125416, -0.001258, 0.003177,0.021422, 0.000144, -0.000118,-0.082572, 0.001546, -0.003413,0.125426, 0.000144, 0.003177,0.106483, -0.392634, -0.047600,0.129353, -0.777119, -0.064700,0.110657, -0.844788, 0.109843,-0.082582, 0.000144, -0.003413,-0.069556, -0.405963, -0.037644,-0.110196, -0.782496, -0.057159,-0.119016, -0.860490, 0.109227
