pelvis_x,pelvis_y,pelvis_z,spine_x,spine_y,spine_z,spine.001_x,spine.001_y,spine.001_z,neck_x,neck_y,neck_z,face_x,face_y,face_z,face_EndSite_x,face_EndSite_y,face_EndSite_z,shoulder.L_x,shoulder.L_y,shoulder.L_z,upper_arm.L_x,upper_arm.L_y,upper_arm.L_z,forearm.L_x,forearm.L_y,forearm.L_z,forearm.L_EndSite_x,forearm.L_EndSite_y,forearm.L_EndSite_z,shoulder.R_x,shoulder.R_y,shoulder.R_z,upper_arm.R_x,upper_arm.R_y,upper_arm.R_z,forearm.R_x,forearm.R_y,forearm.R_z,forearm.R_EndSite_x,forearm.R_EndSite_y,forearm.R_EndSite_z,pelvis.L_x,pelvis.L_y,pelvis.L_z,pelvis.L_EndSite_x,pelvis.L_EndSite_y,pelvis.L_EndSite_z,pelvis.R_x,pelvis.R_y,pelvis.R_z,pelvis.R_EndSite_x,pelvis.R_EndSite_y,pelvis.R_EndSite_z,thigh.L_x,thigh.L_y,thigh.L_z,shin.L_x,shin.L_y,shin.L_z,foot.L_x,foot.L_y,foot.L_z,foot.L_EndSite_x,foot.L_EndSite_y,foot.L_EndSite_z,thigh.R_x,thigh.R_y,thigh.R_z,shin.R_x,shin.R_y,shin.R_z,foot.R_x,foot.R_y,foot.R_z,foot.R_EndSite_x,foot.R_EndSite_y,foot.R_EndSite_z
-0.067276, -0.025526, -0.029778,-0.067276, -0.025526, -0.029778,-0.074475, 0.243844, -0.045778,-0.081674, 0.513214, -0.061777,-0.097658, 0.725206, -0.040722,-0.093133, 0.714757, -0.012130,-0.081674, 0.513214, -0.061777,0.083261, 0.516735, -0.048927,0.120820, 0.245821, 0.000678,0.080414, 0.024195, 0.094112,-0.081674, 0.513214, -0.061777,-0.246611, 0.509843, -0.074636,-0.282042, 0.240319, -0.050099,-0.277253, 0.015384, 0.032955,-0.067276, -0.025526, -0.029778,0.040748, -0.024360, -0.029164,-0.067276, -0.025526, -0.029778,-0.175300, -0.026692, -0.030391,0.040754, -0.025526, -0.029164,0.065009, -0.368657, -0.035173,0.071696, -0.672068, -0.047946,0.151306, -0.734371, 0.094294,-0.175306, -0.025526, -0.030392,-0.152280, -0.365922, -0.042154,-0.121140, -0.674545, -0.061911,-0.186238, -0.754708, 0.104970
-0.070191, -0.026159, -0.030519,-0.070191, -0.026159, -0.030519,-0.078845, 0.243210, -0.045807,-0.087499, 0.512578, -0.061096,-0.103255, 0.724640, -0.040577,-0.098490, 0.714231, -0.012009,-0.087499, 0.512578, -0.061096,0.077420, 0.516494, -0.048152,0.115695, 0.245835, 0.002293,0.072582, 0.025380, 0.097271,-0.087499, 0.512578, -0.061096,-0.252420, 0.508812, -0.074049,-0.285964, 0.238859, -0.051662,-0.280556, 0.014106, 0.031844,-0.070191, -0.026159, -0.030519,0.037830, -0.024691, -0.029979,-0.070191, -0.026159, -0.030519,-0.178212, -0.027627, -0.031059,0.037840, -0.026159, -0.029979,0.062852, -0.369248, -0.035214,0.071443, -0.672631, -0.047515,0.151560, -0.733808, 0.094928,-0.178222, -0.026159, -0.031059,-0.154234, -0.366486, -0.042912,-0.121134, -0.674879, -0.063048,-0.185634, -0.754762, 0.104199
-0.072196, -0.026104, -0.031674,-0.072196, -0.026104, -0.031674,-0.082222, 0.243250, -0.046381,-0.092248, 0.512603, -0.061087,-0.107806, 0.724703, -0.040822,-0.102956, 0.714289, -0.012270,-0.092248, 0.512603, -0.061087,0.072636, 0.516974, -0.047858,0.110984, 0.246403, 0.003006,0.066006, 0.025826, 0.096830,-0.092248, 0.512603, -0.061087,-0.257136, 0.508382, -0.074324,-0.289927, 0.238219, -0.053401,-0.283202, 0.013814, 0.030944,-0.072196, -0.026104, -0.031674,0.035812, -0.024086, -0.030664,-0.072196, -0.026104, -0.031674,-0.180204, -0.028122, -0.032684,0.035831, -0.026104, -0.030664,0.060688, -0.369218, -0.034938,0.071282, -0.672552, -0.046864,0.151675, -0.733067, 0.095707,-0.180223, -0.026104, -0.032684,-0.156257, -0.366465, -0.043546,-0.121134, -0.674613, -0.064011,-0.185133, -0.754514, 0.103419
-0.074074, -0.025468, -0.033150,-0.074074, -0.025468, -0.033150,-0.085278, 0.243872, -0.047243,-0.096482, 0.513212, -0.061337,-0.112560, 0.725240, -0.040725,-0.107524, 0.714751, -0.012232,-0.096482, 0.513212, -0.061337,0.068376, 0.518008, -0.047926,0.106592, 0.247502, 0.003381,0.059555, 0.025662, 0.093129,-0.096482, 0.513212, -0.061337,-0.261344, 0.508565, -0.074755,-0.294563, 0.238455, -0.053825,-0.285743, 0.014105, 0.030471,-0.074074, -0.025468, -0.033150,0.033908, -0.022790, -0.031235,-0.074074, -0.025468, -0.033150,-0.182056, -0.028146, -0.035065,0.033941, -0.025468, -0.031235,0.058376, -0.368627, -0.034040,0.071109, -0.671863, -0.046359,0.151515, -0.732652, 0.096087,-0.182089, -0.025468, -0.035065,-0.158397, -0.365904, -0.044036,-0.120985, -0.673783, -0.064487,-0.184600, -0.753945, 0.102966
-0.076668, -0.024751, -0.034593,-0.076668, -0.024751, -0.034593,-0.088936, 0.244586, -0.047837,-0.101205, 0.513922, -0.061080,-0.118362, 0.725825, -0.040051,-0.112975, 0.715178, -0.011681,-0.101205, 0.513922, -0.061080,0.063670, 0.519074, -0.048011,0.102349, 0.248658, 0.003418,0.053228, 0.025356, 0.088293,-0.101205, 0.513922, -0.061080,-0.266084, 0.508920, -0.074157,-0.299882, 0.238991, -0.051859,-0.288196, 0.014209, 0.030922,-0.076668, -0.024751, -0.034593,0.031274, -0.021503, -0.031602,-0.076668, -0.024751, -0.034593,-0.184610, -0.027999, -0.037583,0.031323, -0.024751, -0.031601,0.056097, -0.367896, -0.032650,0.070849, -0.670987, -0.046217,0.151194, -0.732611, 0.095905,-0.184659, -0.024751, -0.037585,-0.160782, -0.365219, -0.044609,-0.120695, -0.672784, -0.064731,-0.183862, -0.753266, 0.102738
-0.079813, -0.024350, -0.035497,-0.079813, -0.024350, -0.035497,-0.093133, 0.244983, -0.047761,-0.106453, 0.514316, -0.060025,-0.124766, 0.726135, -0.039133,-0.118971, 0.715254, -0.010934,-0.106453, 0.514316, -0.060025,0.058466, 0.519827, -0.047673,0.098272, 0.249436, 0.003026,0.047961, 0.025048, 0.084260,-0.106453, 0.514316, -0.060025,-0.271376, 0.508955, -0.072384,-0.304943, 0.239156, -0.048247,-0.290172, 0.013820, 0.032515,-0.079813, -0.024350, -0.035497,0.028081, -0.020712, -0.031420,-0.079813, -0.024350, -0.035497,-0.187707, -0.027988, -0.039574,0.028142, -0.024350, -0.031417,0.054494, -0.367379, -0.031069,0.070396, -0.670339, -0.046182,0.151045, -0.732775, 0.095412,-0.187768, -0.024350, -0.039577,-0.163392, -0.364808, -0.045252,-0.120462, -0.672006, -0.065105,-0.182951, -0.752605, 0.102562
-0.082531, -0.024241, -0.035612,-0.082531, -0.024241, -0.035612,-0.096987, 0.245065, -0.047153,-0.111443, 0.514372, -0.058694,-0.130848, 0.726137, -0.038238,-0.124662, 0.714984, -0.010228,-0.111443, 0.514372, -0.058694,0.053503, 0.520351, -0.046949,0.094367, 0.249863, 0.002370,0.044236, 0.024618, 0.081312,-0.111443, 0.514372, -0.058694,-0.276395, 0.508542, -0.070445,-0.309012, 0.238763, -0.044822,-0.291660, 0.013233, 0.034874,-0.082531, -0.024241, -0.035612,0.025312, -0.020337, -0.030562,-0.082531, -0.024241, -0.035612,-0.190374, -0.028145, -0.040662,0.025383, -0.024241, -0.030559,0.054270, -0.367063, -0.029189,0.069920, -0.669960, -0.045747,0.151166, -0.732994, 0.095241,-0.190445, -0.024241, -0.040665,-0.166008, -0.364707, -0.045542,-0.120506, -0.671520, -0.065628,-0.182131, -0.751772, 0.102524
-0.084186, -0.024121, -0.035084,-0.084186, -0.024121, -0.035084,-0.099946, 0.245116, -0.046544,-0.115706, 0.514353, -0.058003,-0.136082, 0.726005, -0.037335,-0.129581, 0.714597, -0.009500,-0.115706, 0.514353, -0.058003,0.049244, 0.520915, -0.046624,0.090634, 0.250274, 0.001399,0.041703, 0.024195, 0.078694,-0.115706, 0.514353, -0.058003,-0.280661, 0.507939, -0.069388,-0.312401, 0.238161, -0.042685,-0.293223, 0.012836, 0.037175,-0.084186, -0.024121, -0.035084,0.023610, -0.019942, -0.029290,-0.084186, -0.024121, -0.035084,-0.191982, -0.028300, -0.040878,0.023690, -0.024121, -0.029285,0.055563, -0.366670, -0.026607,0.070433, -0.669508, -0.044892,0.150959, -0.732932, 0.096333,-0.192062, -0.024121, -0.040883,-0.168425, -0.364651, -0.045243,-0.120912, -0.671110, -0.066055,-0.181715, -0.750563, 0.102775
-0.085179, -0.023704, -0.034008,-0.085179, -0.023704, -0.034008,-0.102289, 0.245417, -0.046230,-0.119398, 0.514538, -0.058453,-0.140421, 0.725992, -0.036441,-0.133762, 0.714377, -0.008729,-0.119398, 0.514538, -0.058453,0.045549, 0.521703, -0.047402,0.087498, 0.251003, -0.000203,0.040108, 0.024256, 0.076090,-0.119398, 0.514538, -0.058453,-0.284351, 0.507522, -0.069510,-0.315839, 0.237834, -0.041616,-0.295297, 0.012842, 0.038839,-0.085179, -0.023704, -0.034008,0.022564, -0.019088, -0.027597,-0.085179, -0.023704, -0.034008,-0.192922, -0.028320, -0.040419,0.022662, -0.023704, -0.027591,0.057820, -0.365916, -0.023318,0.073576, -0.668526, -0.044409,0.149781, -0.732070, 0.099140,-0.193020, -0.023704, -0.040425,-0.170629, -0.364320, -0.044646,-0.121669, -0.670499, -0.066208,-0.181890, -0.749039, 0.103256
-0.086396, -0.022975, -0.032284,-0.086396, -0.022975, -0.032284,-0.104523, 0.246008, -0.045990,-0.122651, 0.514990, -0.059695,-0.144090, 0.726201, -0.035825,-0.137393, 0.714429, -0.008189,-0.122651, 0.514990, -0.059695,0.042293, 0.522700, -0.048967,0.085711, 0.252147, -0.002258,0.039709, 0.025090, 0.073960,-0.122651, 0.514990, -0.059695,-0.287601, 0.507430, -0.070431,-0.319337, 0.237939, -0.040958,-0.297667, 0.013319, 0.040237,-0.086396, -0.022975, -0.032284,0.021269, -0.017701, -0.025119,-0.086396, -0.022975, -0.032284,-0.194061, -0.028249, -0.039450,0.021398, -0.022975, -0.025110,0.060340, -0.364765, -0.020003,0.080302, -0.666816, -0.045158,0.148595, -0.730327, 0.102334,-0.194190, -0.022975, -0.039458,-0.172682, -0.363641, -0.044147,-0.122671, -0.669618, -0.066176,-0.182502, -0.747400, 0.103775
-0.088149, -0.022256, -0.030083,-0.088149, -0.022256, -0.030083,-0.106662, 0.246606, -0.045525,-0.125175, 0.515469, -0.060968,-0.147315, 0.726455, -0.035796,-0.140540, 0.714550, -0.008235,-0.125175, 0.515469, -0.060968,0.039759, 0.523691, -0.050466,0.085431, 0.253466, -0.004006,0.040428, 0.026365, 0.072676,-0.125175, 0.515469, -0.060968,-0.290115, 0.507395, -0.071479,-0.322065, 0.238113, -0.040378,-0.299749, 0.014140, 0.042417,-0.088149, -0.022256, -0.030083,0.019415, -0.016246, -0.022034,-0.088149, -0.022256, -0.030083,-0.195713, -0.028266, -0.038133,0.019582, -0.022256, -0.022021,0.062767, -0.363545, -0.017527,0.089676, -0.664664, -0.047006,0.150292, -0.728639, 0.103608,-0.195880, -0.022256, -0.038145,-0.174510, -0.362916, -0.043825,-0.123645, -0.668729, -0.066169,-0.183033, -0.745793, 0.104263
-0.089870, -0.021929, -0.027826,-0.089870, -0.021929, -0.027826,-0.108248, 0.246847, -0.044843,-0.126625, 0.515624, -0.061860,-0.149955, 0.726449, -0.036406,-0.143011, 0.714408, -0.008947,-0.126625, 0.515624, -0.061860,0.038298, 0.524398, -0.051645,0.085884, 0.254536, -0.004994,0.041423, 0.027429, 0.071985,-0.126625, 0.515624, -0.061860,-0.291556, 0.506999, -0.072085,-0.323338, 0.237838, -0.039789,-0.301147, 0.014985, 0.046005,-0.089870, -0.021929, -0.027826,0.017619, -0.015356, -0.019237,-0.089870, -0.021929, -0.027826,-0.197359, -0.028502, -0.036415,0.017819, -0.021929, -0.019221,0.065121, -0.362689, -0.016371,0.099285, -0.662752, -0.048947,0.156758, -0.728177, 0.102275,-0.197559, -0.021929, -0.036431,-0.175922, -0.362545, -0.043569,-0.124310, -0.668205, -0.066287,-0.183050, -0.744383, 0.104768
-0.090833, -0.022038, -0.025551,-0.090833, -0.022038, -0.025551,-0.108945, 0.246662, -0.043999,-0.127058, 0.515362, -0.062446,-0.151538, 0.726103, -0.037382,-0.144472, 0.713930, -0.010013,-0.127058, 0.515362, -0.062446,0.037866, 0.524728, -0.052788,0.086316, 0.255139, -0.005454,0.042106, 0.027989, 0.071544,-0.127058, 0.515362, -0.062446,-0.291990, 0.506145, -0.072114,-0.323429, 0.237028, -0.039126,-0.301888, 0.015624, 0.050502,-0.090833, -0.022038, -0.025551,0.016660, -0.015203, -0.017215,-0.090833, -0.022038, -0.025551,-0.198326, -0.028873, -0.033887,0.016876, -0.022038, -0.017198,0.067531, -0.362327, -0.016463,0.106987, -0.661609, -0.050224,0.165875, -0.728616, 0.099755,-0.198542, -0.022038, -0.033904,-0.176825, -0.362594, -0.043289,-0.124726, -0.668137, -0.066461,-0.182765, -0.743400, 0.105236
-0.090900, -0.022249, -0.022980,-0.090900, -0.022249, -0.022980,-0.108899, 0.246353, -0.042907,-0.126899, 0.514955, -0.062835,-0.151889, 0.725699, -0.038306,-0.144862, 0.713440, -0.010965,-0.126899, 0.514955, -0.062835,0.038031, 0.524874, -0.053843,0.087020, 0.255528, -0.005692,0.043168, 0.028394, 0.071557,-0.126899, 0.514955, -0.062835,-0.291836, 0.505185, -0.071838,-0.323129, 0.236110, -0.038369,-0.302197, 0.016104, 0.054777,-0.090900, -0.022249, -0.022980,0.016658, -0.015370, -0.015565,-0.090900, -0.022249, -0.022980,-0.198458, -0.029128, -0.030395,0.016876, -0.022249, -0.015550,0.069951, -0.362166, -0.017275,0.112060, -0.661113, -0.050790,0.173385, -0.728472, 0.098051,-0.198676, -0.022249, -0.030410,-0.177255, -0.362724, -0.042907,-0.125266, -0.668244, -0.066627,-0.182847, -0.742878, 0.105498
