pelvis_x,pelvis_y,pelvis_z,spine_x,spine_y,spine_z,spine.001_x,spine.001_y,spine.001_z,neck_x,neck_y,neck_z,face_x,face_y,face_z,face_EndSite_x,face_EndSite_y,face_EndSite_z,shoulder.L_x,shoulder.L_y,shoulder.L_z,upper_arm.L_x,upper_arm.L_y,upper_arm.L_z,forearm.L_x,forearm.L_y,forearm.L_z,forearm.L_EndSite_x,forearm.L_EndSite_y,forearm.L_EndSite_z,shoulder.R_x,shoulder.R_y,shoulder.R_z,upper_arm.R_x,upper_arm.R_y,upper_arm.R_z,forearm.R_x,forearm.R_y,forearm.R_z,forearm.R_EndSite_x,forearm.R_EndSite_y,forearm.R_EndSite_z,pelvis.L_x,pelvis.L_y,pelvis.L_z,pelvis.L_EndSite_x,pelvis.L_EndSite_y,pelvis.L_EndSite_z,pelvis.R_x,pelvis.R_y,pelvis.R_z,pelvis.R_EndSite_x,pelvis.R_EndSite_y,pelvis.R_EndSite_z,thigh.L_x,thigh.L_y,thigh.L_z,shin.L_x,shin.L_y,shin.L_z,foot.L_x,foot.L_y,foot.L_z,foot.L_EndSite_x,foot.L_EndSite_y,foot.L_EndSite_z,thigh.R_x,thigh.R_y,thigh.R_z,shin.R_x,shin.R_y,shin.R_z,foot.R_x,foot.R_y,foot.R_z,foot.R_EndSite_x,foot.R_EndSite_y,foot.R_EndSite_z
-0.012885, -0.012433, 0.014406,-0.012885, -0.012433, 0.014406,-0.011829, 0.228361, -0.016064,-0.010772, 0.469156, -0.046534,-0.013329, 0.671389, -0.011146,-0.014054, 0.656523, 0.025973,-0.010772, 0.469156, -0.046534,0.154231, 0.466701, -0.023539,0.197788, 0.201168, 0.002107,0.187066, -0.004627, 0.082093,-0.010772, 0.469156, -0.046534,-0.175771, 0.471756, -0.069547,-0.224945, 0.206823, -0.051520,-0.220253, -0.010713, 0.013726,-0.012885, -0.012433, 0.014406,0.085535, -0.008741, 0.031753,-0.012885, -0.012433, 0.014406,-0.111305, -0.016125, -0.002941,0.085602, -0.012433, 0.031765,0.094031, -0.371183, -0.023683,0.115781, -0.692798, -0.055474,0.130678, -0.747807, 0.101230,-0.111372, -0.012433, -0.002953,-0.095594, -0.356218, -0.037933,-0.102595, -0.684084, -0.061400,-0.151789, -0.742996, 0.097583
-0.012865, -0.012408, 0.014488,-0.012865, -0.012408, 0.014488,-0.011826, 0.228372, -0.016096,-0.010787, 0.469152, -0.046680,-0.013320, 0.671385, -0.011289,-0.014048, 0.656535, 0.025837,-0.010787, 0.469152, -0.046680,0.154231, 0.466738, -0.023781,0.197700, 0.201158, 0.001521,0.186837, -0.004853, 0.080929,-0.010787, 0.469152, -0.046680,-0.175799, 0.471711, -0.069597,-0.225020, 0.206788, -0.051541,-0.220249, -0.010692, 0.013886,-0.012865, -0.012408, 0.014488,0.085568, -0.008740, 0.031765,-0.012865, -0.012408, 0.014488,-0.111298, -0.016076, -0.002789,0.085634, -0.012408, 0.031777,0.093996, -0.371138, -0.023809,0.115709, -0.692757, -0.055580,0.130684, -0.747598, 0.101175,-0.111364, -0.012408, -0.002801,-0.095593, -0.356184, -0.037874,-0.102516, -0.684046, -0.061424,-0.151990, -0.743278, 0.097353
-0.012879, -0.012405, 0.014537,-0.012879, -0.012405, 0.014537,-0.011837, 0.228363, -0.016138,-0.010795, 0.469132, -0.046814,-0.013310, 0.671361, -0.011399,-0.014034, 0.656517, 0.025729,-0.010795, 0.469132, -0.046814,0.154232, 0.466735, -0.023980,0.197638, 0.201113, 0.000995,0.186621, -0.005105, 0.079843,-0.010795, 0.469132, -0.046814,-0.175817, 0.471674, -0.069666,-0.225078, 0.206761, -0.051586,-0.220291, -0.010692, 0.013929,-0.012879, -0.012405, 0.014537,0.085562, -0.008763, 0.031773,-0.012879, -0.012405, 0.014537,-0.111320, -0.016047, -0.002699,0.085627, -0.012405, 0.031785,0.093909, -0.371105, -0.024010,0.115618, -0.692735, -0.055668,0.130675, -0.747333, 0.101164,-0.111385, -0.012405, -0.002711,-0.095603, -0.356175, -0.037838,-0.102461, -0.684034, -0.061439,-0.152182, -0.743584, 0.097142
-0.012906, -0.012388, 0.014558,-0.012906, -0.012388, 0.014558,-0.011863, 0.228370, -0.016195,-0.010819, 0.469129, -0.046949,-0.013297, 0.671352, -0.011495,-0.014019, 0.656511, 0.025635,-0.010819, 0.469129, -0.046949,0.154214, 0.466735, -0.024163,0.197585, 0.201081, 0.000518,0.186446, -0.005309, 0.078898,-0.010819, 0.469129, -0.046949,-0.175848, 0.471668, -0.069754,-0.225167, 0.206767, -0.051639,-0.220379, -0.010678, 0.013900,-0.012906, -0.012388, 0.014558,0.085539, -0.008770, 0.031776,-0.012906, -0.012388, 0.014558,-0.111351, -0.016006, -0.002660,0.085604, -0.012388, 0.031787,0.093810, -0.371047, -0.024281,0.115538, -0.692695, -0.055747,0.130669, -0.747143, 0.101130,-0.111416, -0.012388, -0.002671,-0.095593, -0.356154, -0.037818,-0.102410, -0.684012, -0.061448,-0.152324, -0.743809, 0.096980
-0.012923, -0.012332, 0.014575,-0.012923, -0.012332, 0.014575,-0.011916, 0.228415, -0.016264,-0.010908, 0.469163, -0.047103,-0.013301, 0.671377, -0.011591,-0.014037, 0.656544, 0.025541,-0.010908, 0.469163, -0.047103,0.154134, 0.466765, -0.024383,0.197528, 0.201092, 0.000057,0.186377, -0.005382, 0.078212,-0.010908, 0.469163, -0.047103,-0.175946, 0.471706, -0.069841,-0.225368, 0.206830, -0.051661,-0.220514, -0.010618, 0.013867,-0.012923, -0.012332, 0.014575,0.085523, -0.008736, 0.031793,-0.012923, -0.012332, 0.014575,-0.111369, -0.015928, -0.002644,0.085587, -0.012332, 0.031805,0.093775, -0.370941, -0.024585,0.115492, -0.692606, -0.055881,0.130682, -0.747112, 0.100970,-0.111433, -0.012332, -0.002655,-0.095571, -0.356092, -0.037840,-0.102359, -0.683952, -0.061458,-0.152449, -0.743942, 0.096841
-0.012929, -0.012240, 0.014596,-0.012929, -0.012240, 0.014596,-0.012000, 0.228496, -0.016336,-0.011071, 0.469232, -0.047270,-0.013343, 0.671436, -0.011696,-0.014112, 0.656618, 0.025441,-0.011071, 0.469232, -0.047270,0.153984, 0.466822, -0.024641,0.197470, 0.201151, -0.000345,0.186442, -0.005309, 0.077866,-0.011071, 0.469232, -0.047270,-0.176121, 0.471787, -0.069916,-0.225671, 0.206939, -0.051653,-0.220702, -0.010525, 0.013812,-0.012929, -0.012240, 0.014596,0.085514, -0.008659, 0.031833,-0.012929, -0.012240, 0.014596,-0.111372, -0.015821, -0.002641,0.085577, -0.012240, 0.031844,0.093817, -0.370793, -0.024894,0.115471, -0.692470, -0.056111,0.130713, -0.747175, 0.100666,-0.111435, -0.012240, -0.002652,-0.095569, -0.355991, -0.037927,-0.102317, -0.683857, -0.061469,-0.152599, -0.744023, 0.096702
-0.012940, -0.012141, 0.014611,-0.012940, -0.012141, 0.014611,-0.012091, 0.228585, -0.016399,-0.011243, 0.469312, -0.047409,-0.013409, 0.671512, -0.011805,-0.014230, 0.656711, 0.025339,-0.011243, 0.469312, -0.047409,0.153823, 0.466891, -0.024861,0.197415, 0.201233, -0.000612,0.186571, -0.005148, 0.077833,-0.011243, 0.469312, -0.047409,-0.176304, 0.471878, -0.069975,-0.225960, 0.207054, -0.051652,-0.220929, -0.010450, 0.013675,-0.012940, -0.012141, 0.014611,0.085499, -0.008570, 0.031872,-0.012940, -0.012141, 0.014611,-0.111379, -0.015712, -0.002650,0.085562, -0.012141, 0.031884,0.093870, -0.370637, -0.025199,0.115451, -0.692323, -0.056379,0.130758, -0.747199, 0.100332,-0.111442, -0.012141, -0.002662,-0.095596, -0.355880, -0.038060,-0.102288, -0.683756, -0.061476,-0.152744, -0.744064, 0.096586
-0.012976, -0.012080, 0.014604,-0.012976, -0.012080, 0.014604,-0.012168, 0.228642, -0.016442,-0.011361, 0.469364, -0.047488,-0.013478, 0.671569, -0.011910,-0.014374, 0.656782, 0.025237,-0.011361, 0.469364, -0.047488,0.153711, 0.466946, -0.024985,0.197351, 0.201294, -0.000760,0.186660, -0.004991, 0.077958,-0.011361, 0.469364, -0.047488,-0.176428, 0.471926, -0.070008,-0.226164, 0.207118, -0.051681,-0.221162, -0.010444, 0.013454,-0.012976, -0.012080, 0.014604,0.085460, -0.008518, 0.031884,-0.012976, -0.012080, 0.014604,-0.111412, -0.015642, -0.002676,0.085523, -0.012080, 0.031895,0.093862, -0.370525, -0.025503,0.115423, -0.692221, -0.056593,0.130809, -0.747158, 0.100089,-0.111475, -0.012080, -0.002687,-0.095639, -0.355807, -0.038205,-0.102265, -0.683695, -0.061476,-0.152823, -0.744076, 0.096526
-0.013042, -0.012067, 0.014571,-0.013042, -0.012067, 0.014571,-0.012235, 0.228655, -0.016474,-0.011427, 0.469377, -0.047519,-0.013574, 0.671598, -0.012031,-0.014568, 0.656819, 0.025118,-0.011427, 0.469377, -0.047519,0.153648, 0.466982, -0.025042,0.197269, 0.201322, -0.000862,0.186666, -0.004890, 0.078059,-0.011427, 0.469377, -0.047519,-0.176498, 0.471917, -0.070015,-0.226308, 0.207121, -0.051719,-0.221360, -0.010499, 0.013229,-0.013042, -0.012067, 0.014571,0.085393, -0.008516, 0.031861,-0.013042, -0.012067, 0.014571,-0.111477, -0.015618, -0.002719,0.085455, -0.012067, 0.031872,0.093787, -0.370470, -0.025792,0.115397, -0.692178, -0.056717,0.130854, -0.747120, 0.099956,-0.111539, -0.012067, -0.002730,-0.095665, -0.355784, -0.038335,-0.102232, -0.683682, -0.061475,-0.152829, -0.744068, 0.096512
-0.013139, -0.012072, 0.014521,-0.013139, -0.012072, 0.014521,-0.012319, 0.228651, -0.016513,-0.011499, 0.469375, -0.047548,-0.013782, 0.671620, -0.012209,-0.014866, 0.656849, 0.024939,-0.011499, 0.469375, -0.047548,0.153580, 0.467006, -0.025093,0.197160, 0.201336, -0.000960,0.186619, -0.004844, 0.078053,-0.011499, 0.469375, -0.047548,-0.176573, 0.471887, -0.070021,-0.226439, 0.207101, -0.051739,-0.221496, -0.010551, 0.013103,-0.013139, -0.012072, 0.014521,0.085295, -0.008529, 0.031818,-0.013139, -0.012072, 0.014521,-0.111573, -0.015615, -0.002776,0.085357, -0.012072, 0.031829,0.093685, -0.370443, -0.026034,0.115385, -0.692162, -0.056782,0.130875, -0.747132, 0.099878,-0.111635, -0.012072, -0.002787,-0.095656, -0.355780, -0.038425,-0.102179, -0.683686, -0.061475,-0.152806, -0.744035, 0.096517
-0.013269, -0.012059, 0.014470,-0.013269, -0.012059, 0.014470,-0.012440, 0.228663, -0.016573,-0.011611, 0.469385, -0.047617,-0.014148, 0.671662, -0.012473,-0.015270, 0.656904, 0.024679,-0.011611, 0.469385, -0.047617,0.153469, 0.467026, -0.025172,0.197029, 0.201351, -0.001043,0.186575, -0.004826, 0.077987,-0.011611, 0.469385, -0.047617,-0.176687, 0.471890, -0.070080,-0.226571, 0.207109, -0.051759,-0.221597, -0.010534, 0.013109,-0.013269, -0.012059, 0.014470,0.085164, -0.008517, 0.031771,-0.013269, -0.012059, 0.014470,-0.111702, -0.015601, -0.002831,0.085226, -0.012059, 0.031782,0.093582, -0.370408, -0.026214,0.115383, -0.692134, -0.056821,0.130870, -0.747162, 0.099819,-0.111764, -0.012059, -0.002842,-0.095608, -0.355761, -0.038463,-0.102102, -0.683670, -0.061472,-0.152775, -0.743952, 0.096530
-0.013442, -0.012027, 0.014434,-0.013442, -0.012027, 0.014434,-0.012603, 0.228689, -0.016653,-0.011765, 0.469406, -0.047740,-0.014594, 0.671709, -0.012773,-0.015707, 0.656976, 0.024390,-0.011765, 0.469406, -0.047740,0.153315, 0.467027, -0.025289,0.196882, 0.201360, -0.001094,0.186553, -0.004805, 0.077986,-0.011765, 0.469406, -0.047740,-0.176839, 0.471930, -0.070209,-0.226747, 0.207159, -0.051820,-0.221733, -0.010444, 0.013181,-0.013442, -0.012027, 0.014434,0.084993, -0.008489, 0.031727,-0.013442, -0.012027, 0.014434,-0.111877, -0.015565, -0.002859,0.085055, -0.012027, 0.031737,0.093474, -0.370359, -0.026351,0.115365, -0.692089, -0.056847,0.130840, -0.747169, 0.099776,-0.111939, -0.012027, -0.002869,-0.095549, -0.355721, -0.038454,-0.102008, -0.683631, -0.061464,-0.152732, -0.743823, 0.096556
-0.013648, -0.012007, 0.014414,-0.013648, -0.012007, 0.014414,-0.012795, 0.228699, -0.016750,-0.011941, 0.469406, -0.047914,-0.014990, 0.671719, -0.013023,-0.016093, 0.657020, 0.024153,-0.011941, 0.469406, -0.047914,0.153139, 0.466987, -0.025473,0.196739, 0.201339, -0.001123,0.186552, -0.004768, 0.078126,-0.011941, 0.469406, -0.047914,-0.177017, 0.471970, -0.070373,-0.227022, 0.207221, -0.051924,-0.221940, -0.010337, 0.013219,-0.013648, -0.012007, 0.014414,0.084792, -0.008484, 0.031682,-0.013648, -0.012007, 0.014414,-0.112088, -0.015530, -0.002854,0.084853, -0.012007, 0.031693,0.093357, -0.370325, -0.026470,0.115324, -0.692059, -0.056870,0.130800, -0.747166, 0.099743,-0.112149, -0.012007, -0.002865,-0.095508, -0.355692, -0.038423,-0.101916, -0.683601, -0.061453,-0.152674, -0.743707, 0.096589
-0.013858, -0.012024, 0.014396,-0.013858, -0.012024, 0.014396,-0.013000, 0.228669, -0.016868,-0.012142, 0.469363, -0.048132,-0.015301, 0.671669, -0.013208,-0.016424, 0.657008, 0.023983,-0.012142, 0.469363, -0.048132,0.152946, 0.466888, -0.025748,0.196606, 0.201274, -0.001141,0.186562, -0.004735, 0.078381,-0.012142, 0.469363, -0.048132,-0.177224, 0.471983, -0.070534,-0.227396, 0.207270, -0.052035,-0.222176, -0.010265, 0.013176,-0.013858, -0.012024, 0.014396,0.084589, -0.008524, 0.031630,-0.013858, -0.012024, 0.014396,-0.112305, -0.015524, -0.002838,0.084649, -0.012024, 0.031641,0.093248, -0.370332, -0.026574,0.115278, -0.692068, -0.056902,0.130768, -0.747196, 0.099702,-0.112365, -0.012024, -0.002849,-0.095509, -0.355700, -0.038389,-0.101849, -0.683609, -0.061450,-0.152627, -0.743660, 0.096606
-0.014042, -0.012074, 0.014373,-0.014042, -0.012074, 0.014373,-0.013206, 0.228605, -0.017001,-0.012370, 0.469284, -0.048375,-0.015604, 0.671579, -0.013393,-0.016744, 0.656959, 0.023814,-0.012370, 0.469284, -0.048375,0.152728, 0.466733, -0.026080,0.196474, 0.201164, -0.001147,0.186579, -0.004730, 0.078691,-0.012370, 0.469284, -0.048375,-0.177463, 0.471980, -0.070689,-0.227799, 0.207302, -0.052131,-0.222374, -0.010228, 0.013080,-0.014042, -0.012074, 0.014373,0.084412, -0.008595, 0.031571,-0.014042, -0.012074, 0.014373,-0.112496, -0.015553, -0.002825,0.084471, -0.012074, 0.031581,0.093162, -0.370378, -0.026641,0.115254, -0.692113, -0.056939,0.130763, -0.747267, 0.099654,-0.112555, -0.012074, -0.002835,-0.095549, -0.355745, -0.038357,-0.101817, -0.683652, -0.061459,-0.152619, -0.743684, 0.096597
-0.014190, -0.012133, 0.014367,-0.014190, -0.012133, 0.014367,-0.013398, 0.228531, -0.017120,-0.012607, 0.469196, -0.048608,-0.015950, 0.671489, -0.013627,-0.017065, 0.656908, 0.023596,-0.012607, 0.469196, -0.048608,0.152500, 0.466557, -0.026386,0.196333, 0.201033, -0.001121,0.186607, -0.004729, 0.079077,-0.012607, 0.469196, -0.048608,-0.177708, 0.471980, -0.070848,-0.228144, 0.207326, -0.052220,-0.222504, -0.010199, 0.012986,-0.014190, -0.012133, 0.014367,0.084272, -0.008669, 0.031522,-0.014190, -0.012133, 0.014367,-0.112652, -0.015597, -0.002788,0.084331, -0.012133, 0.031532,0.093086, -0.370438, -0.026678,0.115258, -0.692167, -0.056976,0.130779, -0.747360, 0.099603,-0.112711, -0.012133, -0.002798,-0.095611, -0.355800, -0.038315,-0.101807, -0.683704, -0.061475,-0.152644, -0.743732, 0.096571
-0.014311, -0.012179, 0.014415,-0.014311, -0.012179, 0.014415,-0.013560, 0.228470, -0.017192,-0.012808, 0.469119, -0.048799,-0.016296, 0.671421, -0.013888,-0.017349, 0.656871, 0.023349,-0.012808, 0.469119, -0.048799,0.152301, 0.466408, -0.026610,0.196191, 0.200920, -0.001065,0.186652, -0.004678, 0.079574,-0.012808, 0.469119, -0.048799,-0.177913, 0.471975, -0.071007,-0.228382, 0.207332, -0.052312,-0.222577, -0.010186, 0.012906,-0.014311, -0.012179, 0.014415,0.084162, -0.008728, 0.031507,-0.014311, -0.012179, 0.014415,-0.112784, -0.015630, -0.002677,0.084221, -0.012179, 0.031517,0.092975, -0.370475, -0.026748,0.115263, -0.692197, -0.057036,0.130769, -0.747472, 0.099515,-0.112843, -0.012179, -0.002687,-0.095685, -0.355838, -0.038255,-0.101803, -0.683738, -0.061494,-0.152689, -0.743767, 0.096536
